time,title,description
[0:00],Future of society,A questioning look at the future of our society.
[5:00],Roots of racism,Roots of racism in the American colonies.
[9:00],Prejudice against African Americans on American Ridge,Prejudice against African Americans in attitudes on the ridge.
[12:00],African American familes (Joe Wells),"Elmer Wells, the Gub Mix family, and Joe Wells."
[16:00],Joe Wells; lodging not open to African-Americans,"Joe Wells was welcome to eat at the Moscow Hotel. Blacks couldn't stay overnight there, but found lodging in local homes."
[18:00],Northern Methodists verses Southern Methodists on American Ridge,Division on American Ridge between northerners and southerners: the North and South Methodist churches.
[22:00],Lynching,"Fight between Bob Clemm and a Black person in Troy, ending in Clemm's death and the threatened lynching of the Black person. (Mrs. Carlson is unsure of the details)."
[26:00],Old Man Carlson sympatized with Black Americans,"Old man Carlson sympathized with Black Americans, hated slavery, and had strong opinions."
[30:00],North verses South (Civil War) not as prominent on American Ridge,"Political differences on ridge between North and South became less important than they had been back East, Gold taken from North Idaho went to the Civil War."
[34:00],Local politics; women's politics,"Local politics. Influence of university on the ridge, George Davidson, the first local graduate, ""Talking politics,"" Women's politics"" was gardens, chickens and babies, Charles Cummings planted by the moon, and his gardening was followed by many."
[43:00],Politics; successful farmers,"Politics. Morrill Act brought university here. Farmers wondered about prospects for irrigation in south Idaho, and sympathized with early settlers' problems. They speculated what would happen to the country. They talked about successful farmers like Martin Thomas, lawyers, and local politicians like Burton French. People looked at personalities more than politics. Al Roberts thought Republicans were Lincoln's party, but Republicans also favored high tariffs. Some people worshipped Lincoln, but he, like Washington, was a man with weaknesses."
[59:00],Vigilantes on American Ridge,"Vigilantes on the ridge go after a horse thief in the early days, (cont.)"
[1:00:00],Vigilante activities; Hanging Tree,"(cont.) Two boys sitting in a tree heard the men underneath planning to hang the thief there. The boys never knew for sure that the suspected the act had been carried out, and called it the Hanging Tree. People were tight-lipped about vigilante activities."
[1:04:00],Squatting on land,"People tried to protect the unclaimed land, occasionally by squatting. New arrivals usually had some connection with those already there or nearby."
[1:09:00],Charles Cummings purchased land from Al Roberts,"Charles Cummings bought 40 acres from Al Roberts, who had gone in debt by co-signing for others in the hard years of the 1890s."
[1:11:00],Socialism; Democrats;,"Peter Carlson (her father-in-law) was practically a socialist in his beliefs, but was a Democrat, Manfred Harland had keen evaluations of issues, such as responsibilities of county commissioners."
[1:15:00],Women not attending political speeches at schoolhouse,few women went to political speeches at the schoolhouse. As a child Mrs. Carlson sees through the false flattery of politician Merriweather Lewis.
[1:22:00],Political parties not important;,Political party made no difference in the men's concerns on the ridge. Charles Cummings put his money in the best stock for his farm. The old Roberts house. Political differences were kept quiet because the people were neighbors.
[1:27:00],"Supporting IWWs, need for industrial organization",Her husband Paul and his father supported the IWW's because they understood the need for industrial organization. Ridge farmers who did well were usually against them.
[1:29:00],Swedish neighbors on American Ridge,Mrs. Carlson was wholly accepted by the Swedish people on Burnt Ridge.
[1:30:00],Problems on family farm,Problems on the family farm.
[1:36:00],Fire that burned down Carlson home,"The fire which burned down the Carlson home. The tasks that had been done that day. When the fire breaks out, her first concern is for the children. Saving things from the house. Fire caused by cinders on the roof."
