time,title,description
[1:00],"Stories about her aunt, Mary Jane Lamphear","Mary Jane Lamphear, Mrs. Wicks' great aunt. Her family background in upstate New York. She sold bibles in the South after the Civil War, despite hostility to Yankees, and an attack by a dog."
[6:00],"More stories about her aunt, Mary Jane Lamphear; dresses and women's dress in town","Mary Jane Lamphear's dressmaking business, in various major cities. The quality in good material and good dresses. Dress design was exquisite. Accessories and care of dresses. A silk quilt of various dress materials. Local town women often had hand-me-down dresses. Her fiance dies on a trip of a throat infection; the ring he gave her. Her reading glasses."
[21:00],Aunt's homestead in Idaho and care for young Mrs. Wicks; a pet bear ...,"Mary Jane Lamphear's Idaho homestead had many small graces about it. Her financial reverse came about through trusting people. Mrs. Wicks' memories of being cared for by Miss Lamphear. She catches a weasel, tries to keep a bear cub, and explains why she has no fear of being alone."
[30:00],End of aunt's life; life with brother; first party,"Mary Jane Lamphear cared for her sister-in-law in her last illness. She and her brother then lived together tranquilly. She reads him the newspaper as he sits in his old chair. He eats her excellent meals with his old knife. He treats Mrs. Wicks in Troy. Mrs. Wicks' first white stockings, and her first party. Some of the graces that Mrs. Wicks learned from Miss Lamphear."
[42:00],Grandfather's fortunes,"Joshua Lamphear, Mrs. Wicks' grandfather, was either rich or poor, ""a chicken and feathers man."" His market in Michigan. He lost big on a trotting horse, so they came to Genesee, which was much like Genesee, New York."
[49:00],Mother's first years in Genesee,Mother's first years in Genesee. Grandmother builds her summer kitchen.
[52:00],Home at Hog Meadows,"Lamphear home at Hog Meadows; they often hosted travelers. He located many on homesteads. Living in Troy from 1910, he was known as a sporting ^ian. The Lamphears cushioned the lives of their daughter and her children. The old pet cat"
[1:00:00],Dancing with Bovill girls and other stories,"Staying at the Lamphear's. At a dance with the Bovill girls and a big survey crew. At the Warren's for Sunday dinner, Lou Jain saw a deer jump on the table. Lou uses his teeth to catch a fish that'd fallen between two planks of a bridge at Bovill."
[1:07:00],Wicks family lore,"Barbara Walters, Josh's wife, was Pennsylvania Dutch; her family background. (Family baby dresses are preserved at the museum.) Mother's wedding; father's bachelor cabin and holdings. Grandmother's work. To Mrs. Wicks' family, cemeterieswere most important for loving rememberance, honored on Decoration Day."
[1:18:00],Father's background and heritage,"Her father, Lewis Jain's, family background from France and Switzerland. An ancestor was the sole survivor of a Huguenot massacre; relatives and history in Geneva. Great-Grandparents and their children took a ship to the new world for opportunity. Grandparents nearly starve to death homesteading at Boulder because of locusts destroying crops; emigrating to eastern Oregon in 1877 and then Genesee. Grandfather hiked down to Hatwai Creek twice a week with a ba'leof grain on his back to feed his stock through the winter."
[1:30:00],Grandparent's lives,Grandfather Jain's success. Meals at their home. Combing grandmother's hair. Grandfather's church and social functions. Death of their daughter made Jain family very careful about allowing their women to work.
[1:40:00],Father and uncles lives,"Father's first peach, in Colorado; his pleasure in making custard and berry picking. . Uncle Charlie carries a kitten home by the tait this was a favorite bedtime story for Mrs. Wicks. In the Willamette Valley, father and other boys chased salmon out of the creek; he shot a pack rat which exploded into a thousand pieces. He fell asleep as he walked with an ox to Idaho."
[1:47:00],Panic of 1893 and her parents,"In the panic of 1893, it was hard to afford stamps for mother to write letters back East. Father's schooling; grandfather never had to fight with Indians. Visit from Steven Reubm, a Nez Perce minister."
[1:52:00],Parents life and views,"Parents voted on election day. His suit from the Sears Roebuck catalog, with its large selection. Borah was regarded as something of a rounder by the family. Politicians sought out father's views. Strong concern for good government is a family tradition."
[1:59:00],Sundays on the farm,Sundays on the farm; mother worked hard cooking and entertaining.
