time,title,description
[1:00],Bill Deary at a Wayerhaeuser ball,Bill Deary compliments a countess at a Weyerhaeuser ball. He pays farmers for eggs broken on the train. He dictates a letter to his secretary.
[5:00],Bill Helmer mistakes a bear for a person; man touches wild dear,Bill Helmer builds fires to keep warm while cruising timber. He mistakes a bear for a person at night. He tells off a mother bear with cubs. A man touches a wild deer in Leo's presence.
[8:00],Salmon finding their way back home.,The magic way salmon find their way back home.
[11:00],Cedar becoming vulnerable; blister rust,Cedar has become as valuable as white pine. The spread of blister rust.
[15:00],Goes on a three day trip; cook gets stuck in cellar with a bear,Bill Helmer was secretive about his plans. Frank Mallory gives him a month's food for a three day trip. Dutch the cook gets stuck in the root cellar with a bear.
[20:00],Travels the woods,Bill travels the woods: his answer to Leo's fear of getting lost. He remembers corners twenty years later.
[23:00],Five Iron Men of Minnesota; John abandoned and rescued; John dies celebrating his rescue,"Bill's brother John (Leo's father-in-law), one of the five Iron Men of Minnesota, is abandoned, and rescued by a trapper in the Canadian lakes' wilderness. Bill and another brother join in the search. John dies celebrating his rescue with his friends."
[30:00],Old railroad car; boy scouts; surprise feast deep in the woods; scares scouts,A car-whacker checks loads of poles. Train wheels checked by hammering. An old railroad car for the boy scouts. A surprise feast prepared for the scouts deep in the woods. The scouts were a tough bunch. Leo scares scouts who want to dump a member into the creek.
[37:00],Capture two grizzly bears; cub scalps a little girl; trained Russian bears,"Bears. The scouts capture two grizzly cubs. A grown cub scalps a little girl. Martha, a cub, escapes, scares kids, and climbs a tree in Leo's yard. A woman shoots a pet bear turned vicious. Falling a tree in which a bear is hibernating. Russian bears wonderfully trained."
[47:00],Movie theater owner paying for movies; gas engine goes out,How the movie theatre owner paid for his movies in hard times. His gas engine goes out and people wait in the dark theatre.
[50:00],"Bribing Perd Hughes, the sheriff, for extra hours","Bribing Perd Hughes, the sheriff, for extra hours of power plant light for night parties. Electricity goes on Wednesday during the day for ironing."
[53:00],Pat Malone's duties; tracking abilities; prisoners cut hole in the jail,Pat Malone's duties and pay. Pat meets a somnambulist. His tracking abilities. Prisoners cut a hole in the jail and take leaves.
[56:00],Drunk lumberjack didn't set house on fire,A drunk lumberjack proves he didn't set a house on fire.
[57:00],Perd Hughes; whiskey discovered,"More about Perd Hughes. His whiskey still described, discovered."
[30:00],Pee Wee Eller outsmarts the cook,"Pee Wee Eller outsmarts the cook who wants to ""can"" him. His cream puffs burst in lumberjack faces. A squaw offers to sell her husband."
[34:00],Bootleggers go to college; hunt for hidden booze,"Bootleggers go to ""college"" for nine months in jail. Deputy sheriffs impersonate jacks to buy booze. Hunting for hidden booze."
[38:00],"Bovill schoolmarm finds pork ""astute""","A new Bovill schoolmarm finds the pork too ""astute""."
[40:00],Drinkers conning bartenders,How drinkers con bartenders.
[41:00],Camps serving good food,Why the camps serve good food.
[42:00],Bovill cedar pole yard; work with cedar poles,The Bovill cedar pole yard. Leo argues over a rotten pole. Increment borer explained. Cat-face explained. Leo scaled 1008 poles one day. The yard setup explained. Leo cuts the end off a pole and fools a teamster. Creosoting the poles.
[44:00],Tracks made by peg-legged man,The tracks made by a peg-legged man pushing a wheel barrow in the snow.
[46:00],Cat-Face Ed's name; pole industry dead; cedar used for panelling,Why Leo gives Cat-Face Ed his name. Leo's creosote plugs are mistaken for a dead cat. Nutty woodpeckers peck good poles and smokestacks. Pole industry dead; cedar now used for panelling.
