time,title,description
[0:00],"Difficult to collect debts when people are broke, Elk City example",Difficulty collecting debts when people are broke. Lee Mann from Elk City tried to get money he was owed when he returned to China.
[7:00],"Borrowing money during Great Depression, returning favor for typhoon in China","Borrowing from a friend during the Depression, giving him money when his home in China was ruined by a typhoon."
[12:00],"Money issues with Communists, mother beaten for misunderstanding with money",A friend pressured by the communists to ask for money. Mr. Lew's mother beaten for not turning over money they thought she had.
[17:00],"Great discrepancy of wealth in China before Communism, life in China before and after Communism","Great discrepancy of wealth in China before Communism - few rich, most were poor. During his stay in China, looking for work in 1929, he could feel that war with Japan was in the air. Great improvement of conditions under Communism."
[24:00],"Life in China (aristocracy, connections for jobs, commission payments, poverty, begging for food during Depression)","Aristocracy of China. Need to have connections to get job in China; payment of commissions. Poverty in China made him want to return to America. Begging for food at the restaurant during the Depression, (cont.)"
[30:00],"How to get food during the Depression, either work for it or befriend waitresses","Some people wanted to work for a meal during the Depression, while others didn't. Friendship with waitresses at the restaurant; marriage and advice."
[43:00],"Mrs. Lew's father gave up herb doctoring, bought Huffs Cafe in Moscow",Mrs. Lew's father gave up herb doctoring after his first son died of spinal meningitis. He stopped in Huffs Cafe in Moscow to get some cookies and bought the cafe.
[48:00],"Herb doctoring techniques, Chinese community in Spokane, CHinese Alley",Herb doctoring techniques. Chinese community in Spokane was small. Chinese Alley.
[56:00],Divorce in a Chinese family,Divorce in a Chinese family.
[59:00],Father was a Christian,"Her father's Christianity broadened his thinking, giving him a higher regard for girls."
[1:00:00],"Accepting leadership over absolute equality, Central Christian Church, China changes from emphasizing individual to country",Importance of accepting leadership rather than absolute equality. China's important change from emphasis on individual to country.
[1:06:00],"Influence of Christianity on family, Central Christian Church, learning English as a child",Influence of Christianity on Mrs. Lew's family. Belonging to Central Christian Church. Learning English at ten years old. She went to school with Americans.
[1:14:00],"Chinese boys stuck together, friend in Walla Walla",He spent a lot of time with a white friend in Walla Walla. Chinese boys stuck together.
[1:20:00],"Canton province, Tongs, social groups and gansters, violence, recognition for being bad","Place of origin of most western Chinese was Ki e Yip in Canton province. Tongs were an American phenomenon; social groups and gangsters. Violence was ended with a law which sent the headmen back whenever a killing took place. Good tongs maintained services for groups of families, but got no recognition as did the bad ones."
[1:29:00],Why he went to school in Pullman,Why he went to school at Pullman.
