time,title,description
[1:00],Sketch of his depot work before coming to Bovill in 1925.,Sketch of his depot work before coming to Bovill in 1925.
[4:00],Winters in Bovill; Potlatch horse barn and selling horses when horse logging ended; blowing money in town,"Snow and Bovill winters. The Potlatch horse barn; selling off horses when horse logging ended. The old-time lumberjacks. Most wintered in Spokane, but returned in the spring; blowing money in town."
[17:00],"Differences between lumberjacks and railroad ""extra gangs""","The railroad ""extra gangs"" were a different class than the lumberjack. Joe saved a drunk from an extra gang from getting run over."
[20:00],Work as justice of the peace; letting Ted Collins jump a train; disagreement about a body identification,"As justice of the peace, Joe let Ted Collins jump a train. Later a body in Moscow was identified as Ted; but on examination Joe disagreed with the others. Later Ted walked into the depot, and was warmly received."
[26:00],What happened with the Depression hit the Potlatch Lumber Company in Bovill,"When the Depression hit in 1931, Potlatch Lumber Company ""pulled the pin"" and most people lost their jobs in the Bovill area. Joe was in charge of the relief program. The distribution of food and jobs."
[31:00],Working on WPA road from Bovill to Elk River; trouble gardening around Bovill; how the community kept going during the Depression,WPA road work from Bovill to Elk River. The state took over the road to Elk River from the Highway District. Difficulty raising gardens around Bovill. Business troubles for Groh store ended with the second war. CCC work kept the community going.
[39:00],"Pat Malone's work in Bovill; didn't drink, gave treats to children; going after a stolen safe","Pat Malone's work in Bovill. He spent all his spending money on treats for kids. He didn't drink. Pat's favorite story, about catching some desperadoes coming from Clarkia. Pat went after the safe stolen from the depot, in a situation that could have been dangerous."
[55:00],Pat Malone thought he would be buried in a pauper's grave; his children still visit their father's grave; Pat wanted Joe to give a jail sentence to a man for possession of two pints,"Pat was afraid he would be buried in pauper's field, and knew that he was going to die when the doctors didn't. Joe raised money in Bovill for a headstone, and his children still visit Pat's grave each Memorial Day. Pat had worked in Duluth. Pat wanted Joe to give Nick the Greek a jail sentence for possession of two pints, but Joe didn't because it would have been his third conviction."
[1:02:00],Pat was angry at Joe for giving a fine; Pat liked to catch bootleggers,"Pat was angry at Joe for giving Nick a fine instead of jail. Pat delighted in catching bootleggers, but wasn't much of a detective."
[1:08:00],Drinking was not seen in Bovill during Prohibition; Palouse had a bad reputation,Drinking was not seen in Bovill during Prohibition. Palouse had quite a reputation for saloons from the early days.
[1:11:00],Socials were popular during the Depression in Bovill; Sandwiches made from wild meat,"Socials were very popular and enjoyable in Bovill during the Depression. Sandwiches were made from wild meat. Nogle, the supervisor, got low pay and had little work to do, and few were on the payroll at all."
[1:17:00],Charlie Albright died during basketball game and men hauled him through deep snow to the hospital; most of Bovill went to the funeral,"Charlie Albright died while playing a basketball game in 1927. The men hauled him through deep snow to the hospital, although Dr. Brown didn't tell them he was dead. Most of the town took an excursion train to Palouse for the funeral; Elmer Helm, the engineer, scared the people by roaring into the station."
[1:24:00],Baseball teams in the area caused a lot of interest; local sports have declined,"Baseball teams in the area aroused much interest, except in Moscow. Local sports have declined."
[1:28:00],Running for the doctor for a birth in the dead of winter,"When Joe's wife had her baby unexpectedly early, Axel Anderson got the doctor down to Bovill from Elk River, in the dead of winter."
[1:32:00],Bovill losing it's doctor during the Depression; Potlatch keeping their veterinarian,"When Bovill lost its doctor during the Depression while Potlatch kept their veterinarian, folks said ""horses are more important than people"". The vet was often their doctor."
[1:33:00],Axel Anderson hurt in railroad accident; Joe having to work a 25 hour day,"Axel Anderson, the Big Swede, got hurt badly in a railroad accident. Joe Buck gave Axel a union retort; Joe once had to work a 25 hour day."
[1:40:00],Joe's responsibilities as a depot agent in Bovill,"Joe's responsibilities as depot agent at"" Bovill. Getting along well with management made his job pleasant. To get a corpse accepted by the baggageman for shipment by train, Joe had to sign the supervisor's name."
[1:50:00],Keeping two sets of books for the railroad companies; One of the reasons the Milwaukee railroad bought the WI and M,"The Milwaukee and the WI and M (""Will I Make it"") had the same policies, but Joe kept two sets of books. By buying the WI and M, the Milwaukee gets to ship most of Potlatch's timber."
[1:55:00],Train loads of sheep that had grazed on Forest Service land were shipped from Bovill to Chicago,Train loads of sheep which had grazed on Forest Service land from June to Labor Day were shipped from Bovill to Chicago. Joe was told there were less sheep because there were fewer Basque herders.
[1:58:00],Leo Guilfoy tricking Joe's cousin; Leo was a story teller; had to raise his children as well as work,"Leo Guilfoy tricked Joe's cousin when he was checking poles. Leo got egg on Buck's face for stealing his eggs. People said new stories around Bovill were made up by Leo. Leo never seemed to worry, despite having to raise his children in addition to working."
