time,title,description
[0:00],Discussion of a son who was treated badly by his father and stepmother; his later life and how he treated father; his death,A man who treated the son from his first marriage very poorly. How he spoke to his son. A beating from the stepmother. The boy didn't even have a room in the new house. The boy's later life; how he treated his father. The man broke his neck and survived; he was later scalded to death by falling in a vat. More about the family.
[17:00],Mr. Swenson's family life and satisfaction with the community; taking trips to town; his father's passion for punctuality,"Mr. Swenson's family life. Satisfaction with the community. Father told him what to do until he started to learn carpentry. Father's strictness; they became friends as he grew up. They taught their children to be honest and respectable. Town trips - father drank some beer but didn't like the saloons. Some children were raised too leniently. Father's passion for punctuality, from his military service. Mother treated the children well, had their respect, and was strong."
[30:00],Discussion of his mother's strength and how she enjoyed visits from neighbors,His mother's strength: she beat a cow that kicked her. Her enjoyment of visits from neighbors. Good health of parents.
[37:00],His religious background and training; the different churches that were in Park; No drinking and flirting allowed at Park dances,Religious training: the Lutheran minister told the youngsters not to listen to other teachings when they got out in the world. Sunday school was taught by a Methodist. Honesty of people in Park. An Adventist minister who invited the Park Lutheran Sunday school to attend his meeting at the school; there was one Adventist family in Park. Lutheran opposition to dancing: his mother accepted his violin when he played religious songs for her; people were set in their beliefs. Park dances: drinking and flirting not allowed.
[49:00],Get together in Park and what they did; dating in Park was hard because there was nowhere to go; girls not riding horseback but boys did,"Get-togethers at Park. A very embarrassing forfeit that required him to kiss his girl. A trick. Boys had more freedom to get around than girls. Dating was inhibited by neighborhood teasing; there was nowhere to go on dates. Dating on a trip to Nora for Christmas doings. Girls didn't ride horseback, as the boys did."
[59:00],People just wanted to make a good living; he wanted an education but had to stay to help his parents so he learned carpentry,"People didn't believe they would get rich; they wanted to make a good living. He wanted to get an education, but he had to stay to help his parents, so he decided to learn carpentry as a trade. How he learned to do carpentry."
[1:00:00],Learning to do carpentry; starting school at age nine; there were only four months of school,"Learning to do carpentry. He got through the fourth grade at fourteen, having started at nine. There was only four months of school."
[1:06:00],"How he started to farm on Central Ridge, by selling the home place to his brother","How he started to farm on Central Ridge, by selling the home place to his brother."
[1:09:00],Raising Cattle in Alberta; trying to farm but having frozen crops; loss of money on stock; his wife's economics,"Cattle raising at Plaxtol, ten miles from Wainwright, in northern Alberta (1918-25). Unsuccessful effort to find good land in the Peace River country. Acquiring land. His crops froze the first two years; the third year he sold one load of wheat. He broke up land quickly to sell out and return to Idaho; selling on crop payment. Gardens wouldn't grow. Loss of money on stock; selling a cow for a five dollar profit. His losses caused in part by post-war depression. His wife's economics."
[1:24:00],Boarding carpenters to build the schoolhouse in Canada; dealings with a dishonest neighbor,"To build the schoolhouse in his Canadian community, he had to board the carpenters at their small home. People got along well in the new neighborhood, much as they had at Park. How he dealt with a dishonest neighbor."
[1:30:00],Making the transition from Canada to Park; discussion of crop failures after he left; many early Park settlers had left and returned,"Transition from Canada to Park again. More crop failures followed after he left. Many early Park settlers had left when they'd returned, and the community feeling had declined."
[1:37:00],Potlatch Lumber Company not paying for what the land was worth; hauling poles wasn't dependable; government work helped many,"Potlatch Lumber Company didn't pay what the land was worth around Park. They sent in men to buy the land, pretending to be representing themselves. Subsequent moves from Park. Hauling poles wasn't dependable work. Government work helped many who had a hard time making a living."
[1:44:00],Discussion of his courtship of his wife and how it was difficulty due to the church she belonged to; she changed her mind while he was in Canada,"His courtship with his wife was made difficult by the teachings of her church, The Church of God, which required her to marry a member. He couldn't join the church or any other because of his unanswered questions about the Bible. A minister answered his questions about the Creation and the Garden by saying he didn't need to understand to be saved. He feared they would never marry, but she changed her mind while he was in Canada."
[1:56:00],Getting the flu before getting married,"When he came down to marry he caught the flu, and had a relapse when he got up. Why did God permit the sins of the Garden of Eden?"
[2:00:00],Discussion of biblical contradictions,"Biblical contradictions about God and repentance. His view that the Bible was written by many different authors', God can exist outside of the Bible."
[2:09:00],Getting a feeling that his brother had died before he was knew it; having similar warnings to his mother; wasn't worried about dying; people can create their own happiness,"Although he didn't know his brother Isaac had been killed in an accident, Ed was unable to do his work right at home. A visitation at night, shortly before Isaac’s death. Something ""stopped"" him before two major land purchases, which were followed by hard times. His mother had such warnings. He's not worried about dying; God wouldn't need to have created a hell. He will continue to search for truth. Good and bad nature among people and animals. What they taught their children; people can create their own happiness by what they do. Conduct with others."
[2:22:00],Discussion of God being made to know all; parents responsible for their children's conduct,"If God is made to know all, he would be responsible for man's evil. Money causes evil in the world; parents are responsible for their children's conduct."
[2:26:00],Getting loans from the Bank of Troy; people had trouble getting loans didn't have a good reputation,He always got loans from the Bank of Troy. He got a reduction in interest when he complained. Those who had trouble getting loans didn't have a good reputation.
