time,title,description
[1:00],Changing the course of the Palouse river for the Potlatch mill site,"Potlatch becomes mill site because Palouse wants to make a profit. Changing course of the Palouse River for the mill. ""Limitless"" supply of timber, used in building town's plank road."
[7:00],Detailed mill blueprints; The various saws used in the mill,"The mill blueprints were extremely detailed. Operation of the head rigs (carriages with big band saws). Using a drag saw in the millpond. Gang saw operation (beginning in 1910), with 54 saws 4 1/2 feet long. The edgers. Appearance of double-cut band saws in the thirties."
[25:00],Finger language in the mill; No facilities for men in the mill,"Reliance on finger language in the mill. No facilities for men in mill until late twenties. Frozen lunch, coffee in the winter,"
[30:00],Freezing cold in the mill; Shutting down for lunch; No safety devices in the mill,"Working at the mill in the freezing cold. Men had nowhere to eat but in the mill; machinery shut down during lunch. The planing mill, loading docks and yard areas were especially cold. Deafness from sawmill work. No safety devices. The belt and pulley system to transmit power from the Corliss engine was entirely exposed. The oiler's job had dangers."
[22:00],No training for new workers; Men played jokes in the mill,No training for men starting a new job in the mill - example of a new edging picker. Some men enjoyed playing jokes or even seeing somebody get hurt. Throwing pine knots at people in the mill.
[1:00:00],Practical jokes were very common,"Practical jokes were very common, to get a reaction from the victim. Nailing feet on the floor in the box factory, grease in gloves. Moving lumber in and out of the planer mill. Discovering who was stealing lunches by the use of croton oil in a pie."
[1:12:00],Workers were largely from Europe; Differences between Irish and Scandinavian foremen,"Not much fighting in the mills. European origins for woods workers, especially Swedes. Irish were usually foremen in the Midwest; there was much more fighting in the woods there than here, where Scandinavians were often foremen and crews. Foremen fired men who fought in camp here; presence of local men was also a stabilizing factor."
[1:27:00],"Housing for Japanese, Italian, and Greek workers","Foreign nationalities - Japanese, Italians and Greeks - were housed in the original Potlatch buildings that were used while building the mill."
[1:31:00],Separate living quarters; Habits of Japanese and Italian workers,Living quarters separated foreign nationalities from rest of town. Japanese bathed daily in a huge tub of water. Italians always sent a little money home because of the poverty there.
[1:37:00],A man returned to Europe; Poverty in Europe,"A man went back to Europe for his sweetheart, and found she had become fat and was living in total poverty. The village believed he was a millionaire, being American. He tried to teach them to can fruit."
[1:43:00],CREATE BRIEF TITLE HERE,"The foreigners lived separately by their own choice, partly because they could understand each other. Cultural animosity in the U.S., expressed especially in derogatory nicknames, lack of intermingling outside of work; it was their own choice, although they didn't feel wanted. No Italians went to the Catholic Church. Few foreigners were married."
[1:56:00],Unfounded suspicions about Japanese before World War II; Greek workers mixed more,Suspicions of Potlatch Japanese before the Second war were probably unfounded. Greeks tended to mix more because they batched in small groups.
[2:00:00],"Greeks, Italians, and Japanese did different jobs; Piling green lumber","Greeks worked in the sawmill, Italians loaded and piled, and the Japanese worked in the box factory. The skill required to pile green lumber."
[2:07:00],An Italian was rumored to have taken his countryman's money; A Japanese contractor from Seattle,Rumor that an Italian who transacted business for his countrymen took the money entrusted to him. Power of the Japanese contrator from Seattle.
[2:13:00],The lives of Japanese workers and their families,Japanese diet - tiny fish shipped in in tubs. Japanese table settings and floors. Isolation of Japanese from Americans. They were hard workers. Japanese girls got along well in school. Rumor that a mill worker was a high-ranking officer in the Japanese Army.
[2:22:00],Very little mixing between nationality; Greek immigrants learned English,"Very little fraternization with these nationalities outside of work. Most couples had only a few close friends anyway. Greeks forced each other to learn to speak English, but many others barely learned."
[2:29:00],Hand Languages as communication in the mill,More about hand language as the form of communications in the mill.
