time,title,description
[0:00],Packsack Dick Farrell;,Packsack Dick Farrell; jewelry salesman; Camp 7 shacks for married couples (1927). Practical jokes by lumberjacks; getting even for being short-sheeted. 4 wives and a flunkie in camps; going shopping in Bovill.
[10:00],Bear meat; Helena fools her husband Ed;,"Bear meat; Helena fools her husband Ed; West Virginia fellas think bear meat will be a treat; John Pickard displayed butchered bear in downtown window (1914), women fainted at the resemblance to a human."
[15:00],No wild game in mess hall but lots of fish;,"No wild game in mess hall but lots of fish; Mrs. Sturg ill, the boss' wife at Camp 7; Ed Welsh at Camp 1; Ed Cole described. Camp 35; Bill Zimmerman and Le roy/ Harris try to fill their bunkhouse before Christmas vacation and other pranks; some ways to fill the time."
[24:00],Forest fire at Camp 1;,Forest fire at Camp 1; smoke too thick to drive through; location of camp; the crazy car with the wheels aimed out. A near accident between Ed s car and the shay; women rode the skid logs into camp.
[30:00],Drowned chipmunk found in messhall soup;,Drowned chipmunk found in messhall soup; chipmunk and kitten on waxed cabin floor. Timbering in the snow; tree with bear inside; bears around camps; cruel trick on one bear.
[35:00],Lumberjacks on their time off in Spokane;,"Lumberjacks on their time off in Spokane; coming back broke; income tax problems. Gingerbread and ice cream makes Ed sick; diarrha for entire camp slows down the work; Melvin starts working under age for big money, $2.50 a day; gyppo wages; a profitable three day job."
[46:00],Teamsters;,"Teamsters: one fella with a boil trusts a friend; Old man Furgeson's home remedy, a copper bracelet and a potato in his hip pocket; mother used bread, dipped in milk to clear infection; tooth ache remedy, carbolic acid; beet poltis; oil of peppermint or winter green or cloves for tooth ache; Mother Crows and Casteroil for diarrha."
[55:00],Helena's family history;,Helena's family history; Mayflower ancestors; Melvin's parents came to America with family and meet. Playing a joke on Dad with limberger cheese.
[1:00:00],Literary skits;,"Literary skits; Frank Brocke and Ed did plays at Odd Fellows - Hfell; dances at the Odd Fellows Hall. Telephones, radios; 1918 street dance in Moscow; listening for Strawberry Roan from San Francisco station. Crank phonographs; old Victor with the broken spring; making music for a neighbor."
[1:07:00],Lumberjacks joined married people at camp;,"Lumberjacks joined married people at camp; Whitie at the barn; the barn boss tells off A.W. Laird. Lumbering jobs: piling brush, sawing, swamping, team driving, building roads, dogging, building ghutes, description of fchutes, greasing 6hutes, flumes, horses skidding, working, working with the blacksmith."
[1:17:00],Building roads with #2 shovel;,"Building roads with #2 shovel; fire fighting with hand tools; getting out of work by filing shovels during fire fighting. Melvin tricks his way out of milking; forced to cook at one camp; good cooks, and bad. (Lonny Carleon comes in .)"
[1:28:00],Halloween stunts;,Halloween stunts; the outhouse tipped over With a man inside; Carl Anderson helps move outhouse from a married man's place to the man's girlfriend's place. Later the man digs his outhouse in his basement.
[1:30:00],Halloween on Burnt Ridge;,"Halloween on Burnt Ridge; one farmer gets picked on, stock turned loose, painted etc. Farmer chases kids in his underwear with a gun. Paul Rudeen finds his horses harnessed in the morning; Iver's wagon is put on top of the barn; a farmer's cow is found in the haymow; modern trick or treating; Halloween on Main Street in Moscow."
[1:37:00],Shivarees,"Shivarees; the treatless shivaree of Helena and Ed Carlson; another shivaree host wakes up the storekeeper to buy treats. New grooms were stolen to the country or put in jail on their wedding nights as a joke. A backfire on Halloween, a man moves his outhouse ahead of the hole; pound parties, gifts by the pound."
[1:44:00],Making and selling butter;,"Making and selling butter; crocks, molds, churns, kids liked to churn if Mom was baking bread for the treat they always got. The woman who rocked her b^ter in a jar as she sewed; cat in the cream, sold it anyway; mousa in the cream; Helena's job at the creamery in Troy; testing the cream."
[1:52:00],Fires in 1931; home and schoolhouse burnt;,"Fires - home and schoolhouse burnt Aug. 11,1931; Griff Torrance place burns. Griff Torance and the screech owl named Pete; picking the mush after the mice; breaking a stubborn horse."
