time,title,description
[1:00],Mrs. McKeon threatened Gabriel Anderson with a butcher knife; Anna Marie Oslund wrote in newspaper,"Mrs. McKeon threatened Gabriel Anderson with a butcher knife when he climbed the telephone pole to cut off their line; Anna Marie Oslund wrote in the newspaper that it was Mr. Rowan's father (not her father) who was stuck up the pole. If a party didn't pay his bill on the line and nobody else paid for him, the whole line would be cut off."
[6:00],Avon schoolteacher brought a wife back home after she quarrelled with her husband and was later shot dead by him,"Near Avon, a schoolteacher brought a wife back home after she had quarrelled with her husband, and as she stood up to get out of the wagon, the husband shot her dead."
[9:00],"The snow plow slipped into the pond at Ken Wilkin's place, and one of the men on it died before he could be saved.","The snow plow slipped into the pond at Ken Wilkin's place, and one of the men on it died before he could be saved."
[10:00],The Rowans were accused of turning in a moonshiner; Mrs. Rowan unknowingly directed the county police to their place,"The Rowans were accused of turning in a moonshiner, because Mrs. Rowan unknowingly directed the county police to their place. Jordan makes an arrest. While the officers went to find John Calene in the woods, his wife hid the moon shine under clothes in their washing machine. Training a boy to sit on a chamberpot with moonshine hidden inside. Sam McKeon tells how he's too old to get caught. Moon shiners were usually turned in by neighbors; a brother-in- law was responsible for one getting arrested because he talked too much. Booze handled in Carl Olson's garage."
[24:00],"Pat Malone was good in Bovill's tough town. A lawsuit filed against him by the madame, for a joke.","Pat Malone was good in Bovill's tough town. A lawsuit filed against him by the madame, for a joke."
[29:00],"Working in the woods, from 1906 to 1918.","Working in the woods, from 1906 to 1918."
[30:00],Man tried to homestead on Potlatch right-of-way; Mary Jane Lamphear homesteaded on her own; hated the Ku Klux Klan,"A man tried to homestead on Potlatch right-of-way. McGary bilked father by locating him on a different home stead than the one he showed him. Mary Jane Lamphear wasn't afraid of men, homesteading on her own; she hated the Klan. A man's claim was jumped because he wouldn't cooperate to build roads and telephone into the country."
[42:00],1910 fire work was available everywhere; came down from Canada to Elk River,"During the 1910 fire work was available everywhere; Frank came down from Canada to Elk River, which was just starting; then it rained and all the men were stuck in Spokane again. His partner resists fire fighting. Meal tickets at Elk River, before the boarding house. Deary's son-in-law took some company money."
[47:00],"T.P. Jones on railroad right-of-way; hard on able-bodied men, kind to injured or crippled","T.P. Jones said of the railroad right-of-way, ""If you don't cooperate with us, we'll make the grass grow in your streets."" Jones was often hard on able-bodied men, but was very kind to injured or crippled men, giving them work whether they could do much or not. Flasher good naturedly disagrees with Jones' wrong ideas about dynamiting."
[56:00],High lead logging is not practical now; 1919 fire; Big Gil comes back for second shave two hours later,"High lead logging isn't practical now, because it was hard then. In a 1919 fire, his crew didn't do anything, but were ready. Big Gil comes back for a second shave two hours later. He was so quiet that you never knew he had a jag on unless he told you. According to Mrs. Rowan, Frank likes to talk."
[1:00:00],Frank is out talked by Dragsted; abundance of jugs in a barn,"(continued) Frank is out talked by Dragsted, a bigger talker. An abundance of jugs in a barn. Frank gets teased by his wife and daughter, who flap their hands as he and another man talk. Frank tosses a firecracker as he shoots his pistol, scaring his wife."
[1:02:00],Rumor of the Wild Man on Burnt Ridge,Rumor of the Wild Man on Burnt Ridge. One day a man pounds on the porch and Mrs. Rowan looks and is sure it's the wild man. It turns out to be Joe Carlson.
[1:07:00],Frank's father and Mrs. McKeon fight over tiny piece of land,"A woman slapped a man who swears at her grandchild at a dance. Frank's father and Mrs. McKeon fight over a tiny piece of land; he breaks her gun, and people say she'll shoot him around a corner with it."
[1:17:00],"Sam McKeon remembered the Rowan's daughter crossing his place, saying she was safe at night because she was with her dog","Sam McKeon remembered the Rowan's daughter crossing his place, saying she was safe at night because she was with her dog. The dog ate coyote poison and died."
[1:20:00],Mrs. Johnson saves poisoned chickens by swabbing their throats in grease,"Mrs. Johnson (Butcher's wife) saves her poisoned chickens by swabbing their throats out with grease. She gives the Rowans her own shivaree. Butcher Johnson complains when he gets his money back after a farm union breaks up. He drove to town, and she walked in an hour later; on the way back she rode in the back seat. She cut the wood while he took it into town. Women often did this heavy work: while Hickman was working harvest, he said his wife cut forty cords of wood."
[1:26:00],"Mrs. Hendricks was stationed by her husband to shoot a deer if it went by, but she was lighting a cigarette when it did","Mrs. Hendricks was stationed by her husband to shoot a deer if it went by, but she was lighting a cigarette when it did."
[1:27:00],"Searching for old man Kines, killed by a falling snag, in the snow; Haverburg found him, after borrowing the Rowan's skis","Searching for old man Kines, killed by a falling snag, in the snow. Haverburg found him, after borrowing the Rowan's skis."
[1:30:00],"Mrs. Rowan dreamed that Frank was standing over her, laughing, as she ate","Mrs. Rowan dreamed that Frank was standing over her, laughing, as she ate."
[1:31:00],Elmer Johnson angered when he finds horses weren't fed and hitched by five in the working; Clarence Johnson works a horse to death,Elmer Johnson gets angry when he finds the horses weren't fed and hitched by five in the morning. Clarence Johnson works a horse to death on a sultry day. A withdrawn woman.
[1:37:00],"Loftus dares wife to shoot him during a fight, and she does","Loftus dares his wife to shoot him, holding a lantern to his face, during a fight, and she does. Charlie Hickman, who saw the killing, told Frank what happened. By the time they got the authorities she'd calmed down and cleaned some of the shot out of his face."
[1:41:00],"Mrs. Butcher Johnson asked Frank to take her to a dance, although her only white dress was her nightgown; No one liked the cheese she made","Mrs. Butcher Johnson asked Frank to take her to a dance, although her only white dress was her nightgown. No one liked the cheese she made."
