time,title,description
[0:00],The Corliss engine in the sawmill and description,The Corliss engine in the sawmill. Shipping the engine to Spokane for a museum. Description of engine. Working of engine.
[11:00],Steam boilers in the power plant; waste burner,Steam boilers in the power plant. The waste burner.
[15:00],"Belt for the Corliss engine made from 3,000 cowhides","Belt for the Corliss engine made from 3,000 cowhides. Removing stretch in belt."
[18:00],Transmission of power by shafts and pulleys. Use of core gear to change direction of power,Transmission of power by shafts and pulleys. Use of core gear to change direction of power. The engineering feat of running entire mill from one power source.
[25:00],How head saws were powered,"How head saws were powered; ""steam-niggers"", loaders. Steam heat for town of Potlatch."
[30:00],Operation of steam boilers; firing the boilers,"Operation of steam boilers. Firing the boilers - popularity of the job, despite the hard work."
[41:00],Management operation of Potlatch school board created best district in Idaho,Management operation of Potlatch school board created best district in Idaho. Nowadays young people don't know how to figure or write.
[46:00],Distinctiveness of Potlatch as company town; superiority of Potlatch over company town of McCloud,"Distinctiveness of Potlatch as company town. Superiority of Potlatch over company town of McCloud, California. Three churches built in Potlatch; other facilities."
[51:00],Management ran town completely; town administrator was company auditor,Management ran town completely. Town administrator was company auditor. The town superintendent saw to maintenance of town. Purchase of houses was very reasonable. Reasoning for Potlatch Lumber Company to control the town.
[1:01:00],People just worked; they didn't think about the company,People just worked; they didn't think about the company.
[1:03:00],People were rarely kicked out of Potlatch; public apathy towards running of towns,"People were extremely rarely kicked out of Potlatch. Public apathy towards running of towns, today and in the past. Effort to break even on town. Town auditor and supervisor. At times the company barely broke even on their costs of producing lumber"
[1:20:00],Overhead in running town of Potlatch today; Costs of owning homes,Overhead in running town of Potlatch today. Costs of owning homes
[1:25:00],Reasons for kicking someone out of town; Shipping of liquor to town. Potlatch a very law-abiding town,Reasons for kicking someone out of town. Shipping of liquor to town. Potlatch a very law-abiding town.
[1:33:00],"Depression in Potlatch; Company spread the work around, (cont.)","Depression in Potlatch. Company spread the work around, (cont.)"
[1:34:00],"Getting through the depression in Potlatch; cooperative gardening, stocking up on staples","Getting through the depression in Potlatch. Cooperative gardening; sharing cream. Stocking up on staples. No hardships. Dances at the legion hall - increase in fraternization, Depression was hard on city people. CCCs inexperienced with tools, poverty in New York."
[1:50:00],WPA work; company roofed water tank; company tried to keep skilled men,"WPA work; company roofed water tank. Company tried to keep skilled men. Free timber to make wood, another cooperative enterprise. Preference for families."
[2:01:00],This company town was better than an open town could have been - free maintenance of town by company,This company town was better than an open town could have been - free maintenance of town by company.
[2:04:00],Only drawback of Potlatch was that competition wasn't allowed among businesses in town,"Only drawback of Potlatch was that competition wasn't allowed among businesses in town. Dislike of company town is typical of human psychology - some people complain about everything. Struggle to organize labor; currently labor is out of control. Advantage of company town for incoming, poor labor."
[2:11:00],Hard for families to save money,Why it was hard for families to save money. Men worked hard and drank. Women had to work hard to keep the family going. Hardship was the fact of life for most people through the country's history. Splitting eggs among the kids.
[2:26:00],Some Nob Hill brass wouldn't pay the newsboy; desire to be on Nob Hill,"Some Nob Hill brass wouldn't pay the newsboy. Desire to be on Nob Hill. Who lived there. Common name was ""Bug Hill."""
[2:32:00],"""Total awareness"" of safety in mill; more accidents now with guards on equipment","""Total awareness"" of safety in mill, because of dangers. More accidents now with guards on equipment. Conveyor belts with spike rows, (continued)"
[2:34:00],Danger of conveyor belts; fatalities; workers were naturally careful in the mill,Danger from conveyor belts. A fatality in the early days; three more recent fatalities. Fearsomeness of the mill to people who didn't know it. Night visitors at the mill and static electricity. Accidents were uncommon; some men were accident prone. A lucky accident. Workers naturally were careful in the mill.
[2:54:00],Responsibility of millwrights; repair that failed; loss of hearing from work in the planing mill,"Responsibility of millwrights to estimate how long the mill would be down in a breakdown; a repair that failed. Loss of hearing from work in the planing mill. Some men are qualified for the work they do, others are not. Small operations have more awkwardness in their methods of doing work."
