time,title,description
[1:00],Belief in keeping women's hands busy; needle work; using leftover CCC twine; knitting while watching sports on tv,Women's hands were always busy; different kinds of needle work. Using twine left over by CCCs from ribes (plant) control work. An old lady who liked to knit while watching sports on TV.
[12:00],Nell's first stitching as a child; played with sewing,Her first stitching as a child. Mother gave her sewing to play with.
[19:00],Nell's ability to make clothes without patterns,Her ability to make clothes without patterns. She took to sewin< more than many others did.
[26:00],"Sister Edna tried to sew pants from a flour sack, Nell accidentally wore them to school; making clothes for others","Sister Edna's attempt to sew pants from a flour sack. One morning Nell wore those pants to school by mistake. Making clothes for someone else, (continued)"
[30:00],making clothes; her first sewing machine in 1913; buying material from tralveing Italian lady; making dresses for reciptal week before giving birth,Making clothes. Her first sewing machine - 1913. Buying material from a travelling Italian lady. Making three dresses for a piano recital one week before the birth of her first child; description of the dresses.
[42:00],"Waited at home expecting labor to begin; doctor arrives, concerned due to feet first birth; Nell delivered the baby so quickly that doctor told her to hold back","She waited at mother's home, expecting labor to begin at any time. Arrival of the doctor. His fear of trouble because baby's feet came out first. She delivered so quickly the doctor told her to hold back."
[58:00],"Story of neighbor lady giving birth, being slapped by doctor to get her mad enough to bear down","A neighbor lady had so much trouble in labor that doctor slapped her in the face, getting her mad enough to bear down harder. Doctor dreamed he had a baby. Belief in laying in bed ten days after delivery."
[1:00:00],"Nell's only baby girl had malformation at birth; operated on at six days old; Nell at hospital when baby worsened, doctor never came; baby died and they brought her home; never heard from doctor","Her only baby girl had a malformation in her large intestine. She was operated on at six days, because they told Nell that was the only chance she had. Nell was at the hospital when the baby worsened. She asked the nurse to call the doctor but he never came. She took the dead baby home, and never heard from the doctor. Complication from the operation."
[1:16:00],Baby care information handed down from mother to daughter and midwives; lots of babies born near Bovill; superstitions around baby care; colic,Precautions for baby care handed down from mother to daughter; midwives. New doctor joked about there being so many babies around Bovill that it would make Teddy Roosevelt happy. Knowing by a baby's cry when to pick it up. Idea that cats could steal baby's breath. Had to be careful about baby getting colic from fresh air; hot water bottle treatment.
[1:27:00],"Story of baby being raised on mare's milk; mother's needlework for pleasure, not income","She heard of a baby raised on mare's milk, crossing the plains. Mother's needlework was for herself, not for income,"
