time,title,description
[0:00],"How honesty was seen as a young kid; seeing town ""heroes"" steal","Honesty as a youngster was taken for granted. Seeing some town ""heroes"" steal."
[5:00],Pressure to play instead of work; Gaining different experiences working in banking and how that affected people,"Pressure from the basketball team after he quit to work at the bank. The exceptional opportunity of working at the bank. Learning law from experience, right and wrong from making decisions. Sitting in the middle; making judgements to help people."
[17:00],Why farms were overpriced and banking policies at the Troy Bank,"Overpricing of farms caused by non-local investors. A farm woman who paid off the farm debt with her milk checks week by week. Troy bank changed policy of paying interest (""renta"") to paying of debt."
[25:00],Banking policies and becoming a resource for people,Why the bank loaned less than people requested - fear of having people in debt. People sought Mr. Brocke's advice on personal and farm matters.
[32:00],When to sell cattle and crops,Holding cattle to sell in spring; it's probably better to sell crops after harvest.
[33:00],Importance of confidentiality in banking,The importance of confidentiality to the banker. His one close friendship didn't compromise confidentiality. Increasing pressure as bank grew.
[40:00],Knowing the people who banked with Troy bank gave him an advantage,He worried for the bank's debtors more than they themselves usually did. Advantage of small town over large for knowing people as credit risks. Advantage of price supports.
[48:00],How drinking both legal and illegal alcohol affected banking business in the area,"Larger farmers were more likely to live beyond their means. Some farmers drank up their loans; Mr. Brocke was unwelcome in bars. Loaning money to drunk men. Learning whom to trust. Lumberjack drinking; increasing savings in the sixties. Different kinds of drinking. Drinking moonshine during prohibition, (cont.)"
[1:00:00],No drinking at the dances; raity of arrests in Kendrick,Prohibition drinking at dances. Fun at dances. Rarity of arrests in Kendrick.
[1:06:00],Boy from the country versus boys from town; trips to Kendrick with his father,Shyness ofcountry boys in town. Going to Kendrick for supplies with father every Saturday.
[1:12:00],How his father's death affected the family; the boys' cafe burned down,Father's death was extremely hard on mother. Mr. Brocke comforted her when she grieved. The boys' cafe burned down.
