time,title,description
[0:00],Caring for defective babies at Our Lady of Providence Nursery in Portland,Caring for defective babies at Our Lady of Providence Nursery in Portland.
[10:00],Mother growing up on Prince Edward Island; how she met father; moving from Coleman; parents relationship at home,"Mother grew up at Prince Edward Island; she came to Blairmore (near Crows Nest Pass) where she met father while working at hotel. Destruction of Frank by landslide of mountain - two men who dug out thirty feet in three days and nights. They moved two miles from Coleman, because father refused to live in town. Simplicity of their cabin - to him this was a principle. Mother was contented - she read and wrote letters. Father's work took him away for the good weather. Parents conversed constantly."
[18:00],Parents ideas about women's rights and who she could marry; ways to divorce in Canada,"Mother favored women's suffrage, but not stridently; she was adored by father, who thought women were well off. Parents' restrictions on whom she could marry - no English, southern Europeans or Catholics. Need for women's rights. No divorce in Canada. A Ukrainian woman who killed her lousy husband and went free (near Wainwright, Alberta). Mistreatment of a Ukrainian woman; need to tame old country ways. Infidelity the only ground for divorce. Difficulty of divorce did not make unhappy marriages."
[30:00],Sister's divorce; differences between men and women in Canada than US,"Sister's divorce. Men and women could be much freer with each other at dances and parties in Canada, because the boundaries were set by the permanence of marriage; in America you couldn't be friendly with an unmarried person."
[35:00],Father's heath failing; moving near Quatsino Sound; importance of mother's relatives; rowing to the cannery; father's death and children going to Vanderhoof,"Her dream of horsemen coming over the pass during the First World War. Father's health failed. Their trip to move close to his homestead near Quatsino Sound on Vancouver Island. Importance of family relatives. Mother's serenity. Relations with neighboring Indians. Rowing father five miles to the cannery after the Indians refused to help. A man took father in open boat around the north side of the island to Alert Bay. Return to house, and Vancouver for winter; father's death. Children went to Vanderhoof to stay with aunt - their sense of security with family kin. No one met them when they arrived; her fear."
[57:00],Running trap lines and making trails; How lynx are trapped; dances at Caroline,Running trap lines. Making trails. Coups. How lynx are trapped. Taking in dances at Caroline.
[1:00:00],Loving the Alberta prairie; his partner disappearing to enlist,"Friendliness towards townspeople. His love of Alberta Prairie. Red Stanfield underwear. His partner disappeared to enlist in army, but found that most Canadians wanted to get out."
[1:06:00],He could get a job anywhere; He couldn't be drafted into the war; putting together a fanning mill by reading a diagram; buying new equipment in Canada and it being more expensive,"He could get a job anywhere because he was American and not to be drafted in the war. He forced American foreman to treat Canadians decently. Putting together a fanning mill by reading a diagram when others couldn't. He got them to get a sack sewing needle; teaching them to jig sacks and throw them in the wagon. Need to buy new equipment in Canada, at greater expense."
[1:23:00],Evening life at the mines in Alberta; Uncle Ed Swenson losing money after World War I; farming and homesteading adjoining lots,"Evening life in mining in Alberta. He sent extra money to Uncle Ed Swenson. He worked for Ed on his farm. How Ed lost his $8,000 with decline after First World War. Great deal of work to be done on the farm. Stiner a ""superman"" at work. He gets farm in payment for work and homesteads an adjoining place."
[1:30:00],1927 fire in Wainwright hurt their credit; Purchase of a pig pulled them through; what they used to survive the Depression; opposition to mining,"Ed's mortgage. Fire in Wainwright in '27 hurt their credit. Bank liens on their property. Her purchase of brood sow in her name pulled them through. Poor harvest... High prices. Living on potatoes and carrots; a bit of money from mother for cod liver oil, tomato juice and underwear for the kids. Poverty of neighbor - giving her patches. He could live on anything. Her opposition to him mining."
[1:38:00],Shocking wheat by the acre; first farm work for him; his attitude towards taking uncle Ed's farm; Ed's health problems,"Shocking wheat by the acre, he was fast and good. His ability to do hard work. First work on the farm was at age of five, sawing wood. His preference for work over leisure. His love of a mean horse. Ed sold all the horses when he left. His attitude about taking Ed's farm. Making a water trough. Ed's health problems."
[1:56:00],Wouldn't play poker on certain days; attitudes towards strikes and union,Certain days he wouldn't play poker because he knew he'd lose. He made more on day wage than gyppo. Attitude toward strikes and union. He liked to handle big chunks of coal.
[2:00:00],Discussion of danger in deep mining,Danger was in deep mines. He propped his rooms well. A man who was killed when he changed mines.
