time,title,description
[0:00],Mother and brother were devout Christians; father cooked Sunday meals; father was raise by a African-American; had a strict upbringing; her family was close,"Her family. Mother and brother were devout Christians. Father cooked Sunday meals. Father was raised by a black woman after his mother died during the Civil War; the family has respect for black people. Strictness of upbringing: the children were taught right and wrong and manners. Her respect for brother John, who has always been kind to her. Closeness of family: Sunday get-togethers."
[10:00],Working after her husband became ill; how she and her husband met; Ray's friendship with the Kendalls; why Ray was interesting to her,"She worked after husband Ray became ill. How they met: he knew she wouldn't turn around to look at a group of boys. Her girlfriends teased her about the new boy. Dating. Ray's friendship with the Kendalls, who were prominent men with Potlatch. Why Ray was so interesting to her - his polish from travelling with father."
[23:00],Returning to North Idaho after marriage; living at Slabtown; being a part of Ladies' Aid,Return to North Idaho after marriage. Living at Slabtown (Camp 8). Going to Bovill from Slabtown. Drinkers and churchgoers are two separate groups. She's been in Ladies' Aid for 62 years: group activities.
[30:00],Ladies' Aid putting on dinners for other groups; Bovill was a popular meeting place; friendship of salesman family,Ladies' Aid put on big dinners for other groups. Bovill a popular meeting place. Red Cross work by the Aid during the war. Closeness to Mrs. T.P.Jones. Friendship of salesman for family
[35:00],Discussion of her sister's prolonged illness; raising her sister's two children; she had planned on becoming teacher,"Sister's prolonged illness and death. Kate quit business school in Spokane to be with her. She thinks she died from cancer, not tuberculosis. Sister gave Kate her two children to care for; her husband boarded with Kate for many years after. She went to Mayo Clinic and had a hired girl. She planned to become a teacher, and borrowed money from her parents for school."
[47:00],Learned a great deal from teaching Sunday school; quitting the church board; work in Troy during the depression; Mrs. Nogle having a swelled head because of her husband's position,She learned a great deal from teaching Sunday School to college students. She quit the church board after a minister said that twenty-five years was too long to be on. Work in Troy during the depression. Brother John turned down for flour by Mrs. Nogle in the depression; she had a swelled head because of husband's position.
[55:00],Discussion of Ray's family and his beliefs in Christianity,"Ray came from a family of ministers but had a bad experience with his minister uncle. Her suspicion that he was an atheist; his bluff to leave her if she became a Christian. Ray's ""gift"" of a Bible to Kate for her birthday during the Depression. He tried to get her to swear once. He declared he was a Methodist."
[1:00:00],Disagreement with Ray about hypocrites; Ray became a Christian through her example; trips to Spokane for religious meetings,A disagreement about hypocrites. Ray became a Christian through her example and his own background. Her trip to Spokane with her sister for religious meetings.
[1:05:00],Ray's run-in with Frank Robinson at the Troy post office; Robinson prayed on rich widows; everyone in Moscow disapproved of him,"Ray's run-in with Frank Robinson at the Troy post office - he vilely cursed the Moscow post office, and Ray thought he was the devil. Robinson preyed on rich widows. Robinson's wife was a fine Christian woman who didn't go for his teachings. Everyone in Moscow disapproved of him."
[1:11:00],Her job as the head clerk at Ben Franklin store; her extensive responsibilities; Jim David's inability to manage the store; failure of the store and purchase by Mr. Justice,"Work as head clerk at Ben Franklin Store in Moscow in the depression. Her extensive responsibilities - in charge of the girls, the receipts and buying. Chastising a swearing salesman and a dirty storyteller. Criticizing a good superintendent who swore. Her ability as a saleswoman. Jim David's inability to manage the store; his father Homer browbeat Jim because he wasn't doing better. She defended Jim, who had serious heart trouble. Failure of store; its purchase by Mr. Justice. Building up the store with Bill Thompson, who knew that the store would have trouble with Jim. How the store failed, the girls taking no interest in work. She felt sorry for Jim."
[1:30:00],Why Jim was a poor manager; why she was a good saleswoman; what her real calling was,Why Jim was a poor manager. Why she was a good saleswoman - she sold as a child. Her real calling was as an interior decorator.
[1:36:00],Her experiences with divine healing; her brother's skills interpreting the bible,"Experiences of divine healing. Healing brought about by prayer in the congregation. Satan tries to weaken the body. Brother John's skill as interpreter of Bible. Adam Clark's commentary on the Bible was her favorite. Bible study classes: the Bible is right, not men."
[1:51:00],Her experience of baptism and husband's position to her attending; her parents religious feelings and the importance of religion growing up,"Her experience of baptism. Husband's opposition to her attending. Father's conversion when she was baptised. Father decided not to become a Baptist because they voted members into the church. Mother joined Church of God when she was a child. Importance of religious training as a child. Advising college students in Bible class; a girl who said she could not be a Christian, although she tried hard. Young church members have to leave Moscow to make a living."
