time,title,description
[1:00],Where his parents met; grandmother having a claim to Oklahoma Indian territory; what his father did while they lived in Oklahoma,"Parents met in Mississippi. Grandmother's claim to homestead in Oklahoma Indian territory. Father worked as a teamster at Fort Smith, Arkansas, while they lived in Oklahoma."
[7:00],Why his father decided to come west; father stopped at Moscow but decided to move on,"Father's employer persuaded him to come West after seeing the open land in Washington on a trip to Seattle. Other young men with stock came too. Bound for Moscow, Washington, father stops at Moscow, Idaho, where people told him he was going to hard country. A man (Crissman) offered to rent him a farm, but he decided to go on."
[15:00],His father tried to live on Crab Creek but decided to move back to Moscow; kept codfish in a pan,"After trying to live on Crab Creek, near present Bluestem, Washington, father decided to come back to Moscow, Idaho. Play on the homestead. Codfish was a main food, kept in a pan where the spring ran into the house."
[25:00],Father talking to Native Americans in Pendleton; grandfather’s cabin in Mississippi with a banjo on the wall,"When train stopped at Pendleton, father talked to the Indians, who were dressed in regalia. Grandfather's cabin in Mississippi—his banjo hung unused on the wall because he had accepted Christ."
[29:00],Crissman was the man who rented to father; his daughter was the first black student to graduate from U of I,"Crissman, the man who rented to his father, was the only black businessman in Moscow. His daughter was the first black student to graduate from the University of Idaho."
[30:00],More about the Crissman family,Crissman family.
[33:00],Where father rented and bought land; having to stay home from school to help with work; neighbors helping plow the field,Father rented and bought land near Joel. Getting horses and equipment. Father got a bad case of rheumatism for two winters; one winter Eugene Settle had to stay home from school to do the work. In spring all the neighbors came and donated a day's work to plow his field. Farming different places.
[50:00],Going to the Aspendale school; games that they played; school was a sort of community center; discussion of Christmas,Going to Aspendale school. Playing Crack the Whip and Cricket. Small sized farms meant many kids in school. School a community center. Literary and debate; Christmas
[1:00:00],Using an abandoned house for a club house; took turns reading Rover Boy books aloud,"The boys used an abandoned house for a clubhouse, and took turns reading Rover Boy books aloud."
[1:01:00],Taking chickens for stew at the clubhouse; seeing Ringling brothers in Moscow,Taking chickens for mulligan stew at the clubhouse. Ringling Brothers was the biggest circus to come to Moscow.
[1:04:00],Mother did almost no work outside the house—not even gardening,Mother did almost no work outside the house—not even gardening.
[1:05:00],Father was a good man and didn't have problems because he was African-American; less racial prejudice is part of why his father came west; farm family activities,"Father was a good man, so had little trouble because he was black. He came West in part because there was less racial prejudice. Hay baling and hunting were family activities."
[1:11:00],"The Kane family, African-American homesteaders at Tensed","The Kane family, black homesteaders at Tensed."
[1:12:00],Discussion about the Wells family and problems they had,"The Wells family were hard workers and could have been prosperous, but they drank and threw their money away. Lou was very nice, and Joe had a big heart; they were married in the South. Mr. Settle swamped for Joe when he gyppoed; he had a big operation, with horses as good as Potlatch's. Joe sent money to Spokane for Chuck and Roy, after they blew $500 apiece over the weekend. Roy herded sheep."
[1:27:00],Father sold berries and other produce in Moscow,Father sold berries and other produce in Moscow.
[1:29:00],Mr. Settle's education and desire for college; his wife persuaded him to farm,Mr. Settle's education and desire for college. His wife persuaded him to farm.
[1:31:00],Cornwall Fourth of July,Cornwall Fourth of July.
[1:32:00],Playing ball games; what a strike was,Ball games were great sport. They drew many neighbors who used them as a chance to get together. Any ball that went over the plate was a strike.
[1:37:00],Weekly auctions after harvest; tractor farmers pushing out horse farmers; switching to tractor farming and the investment it took,"Weekly auctions after harvest. Tractor farmers could do much more land, and pushed horse farmers out of rented land; tractors spelled the end of small farms. Switching to tractors—resistance of some old-timers. Tremendous investment in equipment. Only big farmers make money."
