time,title,description
[1:00],"Clearing land of trees, brush, and stumps","Clearing land; fighting trees, brush, stumps. One man loved his stumps, and didn't even-up the boards on his house. Dynamiting stumps."
[9:00],Seasonal food on the homestead,Food on the homestead. Fresh meat only keeps in winter. Wheat mush for supper every night for many years.
[13:00],Water Problems; Pioneer water lore; digging a cistern,"Water problems. From their past experience, pioneers at first believed that water would leak through soil. Father digs one of the first cisterns. Their big family uses five gallons a day. Baths."
[18:00],Cattle trails and wagon roads on homestead properties; Road development and maintenance around Troy,"Trails and roads. Cows made trails on homestead. Wagon roads: two men meet on one. Roads followed property lines, causing up-and-down grades. Mud. Living nine miles from Troy, was too far to haul wood to town. Dry Creek Bridge. Poll tax went for road maintenance. No roads east of Troy when father came. Roads begin. No need for heavy hauling at first."
[30:00],Rules of Homesteading; A Claim Jumper was murder near Clarkia,"Rules of homesteading. A claim jumper from the timber companies is murdered on Marble Creek, near Clarkia; Carl sees the grave."
[37:00],"Homesteading population near Troy; Criminal, immigrant homesteaders","Troy area homesteading population stable. Some criminals have homesteads. Different nationalities group together. People worked for each other, without charging money."
[43:00],How tramps lived in and around Troy,"Tramps. People feed and talk to them. (A cow got stuck in the haystack.) Tramps slept out, away from town. Maybe they're smarter than we are."
[49:00],Different groups fought at parties,"Different groups are cliques, and fight each other at parties."
[54:00],Various stories about Nora,Stories about Nora. Boy who has pennies for candy told to throw them into creek. Christmas gift of a bra prompts a horse turd in return. Uncle foils a Halloween trick. How Patrick learns his lip has been torn off. Nora drinkers; mean Marshall Hays.
[1:00:00],Post offices located every four miles in the area,Post offices located every four miles in the area.
[1:03:00],Building the railroad in the Kendrick area; fatal wrecks and firings; Trouble with the Native Americans,Building the railroad to Kendrick. A wreck that killed people. Conductor fired for unhooking caboose. Trouble with Indians held up road at Juliaetta.
[1:07:00],"""Gypsies"" set the price on their merchandise",Gypsies. They set their own price on merchandise.
[1:09:00],Gold and silver used as local currency; Minting coins; Income around Troy,"Money. Used gold and silver, no bills. A New Yorker doesn't believe silver dollar was real. Gold money wore out. Seeing money made in the mint. Borrowing from banks. There were few foreclosures. Sources of income around Troy."
[1:16:00],Crop yields depended on fertilizer and location,Fertilizers equalize crop yields. Some ridges had far better yields than others in old days.
[1:20:00],Bull pine versus white pine; Mill rules about types of lumber,"Bull pine heavy with sap and knots, while yellow pine was light with few limbs. Mills wouldn't even take white fir in old days."
[1:24:00],Four-horse teams hauled freight from Troy; Working the Olson's horses and mules,"Teamsters hauled freight from Troy. Troy streets wide so that four-horse teams could turn around. When the Olson's horse got baulky, she'd stop. When mules heard six-o'clock whistle, they'd stop dead. The kids would run out to see if father had traded horses that day."
