time,title,description
[0:00],Her working career,Her working career.
[8:00],"Mother did most work in house, father worked in towns as depot agent","Mother did most of the work on their Cedar Creek place, while father worked in various towns as a depot agent. A bachelor neighbor did their heavy farm work in partnership with father."
[15:00],Traveled to Kendrick and Spokane for variety of items,They went twelve miles to Kendrick a couple of times a year; they got sugar in February. They went to Spokane for some specialty items. They got small items at the store on Cedar Creek.
[20:00],This area looked much better to parents than Kansas. Dependable crops,This area looked much better to parents than Kansas. Dependable crops.
[22:00],"Fun in Cedar Creek; parties, dances, first talking movie in Walla Walla","Making their own fun: visiting, dances, ""hard time"" parties. Her first talking movie, in Walla Walla. Enjoyment of farm work more than inside work; love of horses."
[29:00],Husband's family: they had the money to buy the land they wanted,Husband's family: they had the money to buy the land they wanted.
[30:00],She raised family but did outside work like canning and packing flour,"While she raised her family often, she did outside work. Canning in enormous quantities. She used a fifty pound sack of flour a week. Meat supply - help from a German neighbor who was an expert butcher."
[45:00],"Feed threshing crews, kept coming back during rainy harvest","Feeding threshing crews. A crew that kept coming back during a rainy harvest. Big neighborhood dinners at homes, on Easter, with dancing."
[52:00],Helping each other in sickness. Simple funeral preparations. Attending childbirth,Helping each other in sickness. Simple funeral preparations. Attending childbirth.
[58:00],The family was struck with flu. Many died from the after effects,The family was struck with flu. Many died from the after effects. (continued).
[1:00:00],"Taking care of the family with flu, without help from husband","Taking care of the family with flu, without help from husband."
[1:04:00],Doing farm work. Her canner. They couldn't afford a hired hand,Doing farm work. Her canner. They couldn't afford a hired hand.
[1:14:00],People helped neighbors; families that lived off of neighbors were disliked,People helped neighbors on their own initiative. A large family that lived off the neighbors earned their dislike. Sharing with neighbors. Partnership between father and his neighbors; father's ignorance of farming. Father killed birds with rocks instead of shells.
[1:27:00],"Community church on the creek, tried to discourage dancing","Community church attendance. When a church was built on the creek, some tried to discourage dancing. A minister who encouraged a harvest ball after the service."
[1:30:00],"Churches in the area, local church was United Bretheren; her experience with her Christian neighbors and of Billy Sunday","""Protracted meetings"" - baptisms, going crazy. Getting caught in Kendrick by rain after Chautauqua. Her dislike of a Billy Sunday revival meeting, as an emotional but shallow experience. Her two Christian neighbors who saw something good in everyone; a rough character who had a good side. The local church was United Brethern; before the church came people met when a preacher came, and for Sunday school."
[1:46:00],Family put out fire started by father on the same day that Kendrick burned,Family put out fire started by father on the same day that Kendrick burned.
[1:49:00],Mr. Torgerson died from fire burns; Torgerson's place was major stopping place on route from Kendrick to Elk River,Mr. Torgerson died from burns after he slipped into a butchering vat. Use of vat. Torgerson's place in Park a major stopping place on route from Kendrick to Elk River.
[1:53:00],Putting up a big pack train which arrived unexpectedly at night; It was always easy for her to put out a big dinner,Putting up a big pack train which arrived unexpectedly at night. It was always easy for her to put out a big dinner.
