time,title,description
[1:00],"Father leaving home at 13; Father moving to Ogden, Utah; and then finally relocating to Moscow in 1892","Father left home at age 13. Learned monument business from a brother. Met her mother in St. Louis. Later Father moved to Ogden, Utah and he set up a small hardware store and sent for his wife and five children. Relocated in 1892 in Moscow, attracted by university, and set up a monument business."
[8:00],Father traveling to sell monuments; father lettered the Spanish American warm monument for the University of Idaho,In 1893 Father travelled all over trying to sell monuments and worked on them in the kitchen. With their last money he bought flour and a two-bit cigar. Lettered the Spanish American War monument for the U of I.
[11:00],Watching the Administration building burn; old steps being hauled away and then later placed near the garden,Went to see the Administration Building burn and Mother cried. U. hired small boys to clean the bricks after the fire. Huge old steps were hauled away and buried in city lots. Later a class found enough of the old steps and put them near the garden.
[15:00],What father preferred to work in and where he got his rock; making different size monuments,"Father preferred to work in marble, but also sold granite. Got his rock from Vermont. Eventually had agents that sold for him from kits of designs. Made things out of marble for the home. Monuments were big if the family finances allowed. Father often asked to initial his stones."
[22:00],Recalling smallpox epidemic; brother had diphtheria,Recalls smallpox epidemic and being vaccinated by Dr. Watkins. Brother had diphtheria. Quarantined homes then.
[24:00],Recalling early stores in Moscow and the things they sold; being able to eat in the kitchen,Recalls early stores. Moody's shopped at Creighton's for dry goods. Bought groceries from David’s—a man picked up and delivered orders. Recalls buying her first ready-made coat. Ate on white tablecloths three times a day and a treat to eat in the kitchen.
[31:00],Different businesses that were in Moscow; women lifting their skirts in passing saloons; ten inch high crosswalks,"Grocery stores, meat markets. Thirteen churches and 13 saloons. Women lifted their skirts when they passed because the sidewalk was dirty from tobacco spit. Ten inch high crosswalks."
[36:00],Mother working for the WCTU; sister pledging to not drink; kids learning fundamentals in school,Mother worked for WCTU and took petitions around. Sister pledged she wouldn't drink and still feels funny about drinking liquor. Kids used to learn the fundamentals better in school.
[42:00],Confectionery stores in Moscow; driving to Genesee and having to walk in the mud,Confectionery stores. One had a small table for children. Got oyster cocktails in winter as a treat. Sleigh rides. They drove over to Genesee for a basketball game in a sleigh and walked the last four miles home in the mud.
[48:00],Girls' basketball; parties at school; often having study hall in superintendent's office,Girls basketball. Parties in the halls at school. As a senior there was no room for study hall and they often went to superintendent's office.
[52:00],Discussion of variety social activities for children and tricks they played as children,"Fourth of July—stores had floats, several dances. A children's social club, QAE (quit at eleven) Club. Halloween party masquerade. Common tricks were tipping over privy or stealing gates. Would go out with tic-tacs to scare people or ring doorbells. Carol Ryrie Brink's mother shipped in molded ice cream from Spokane for a birthday party. For a leap year Sunday School party they faked going home and then went back and danced."
[1:01:00],Discussion of the circus; would wake up early to watch circus train come in about 4 a.m.,Circus. Would wake up early to watch circus train come in about 4 a.m.
[1:03:00],Description of the circus and parade; Recalling medicine show; the Protestant churches building a tabernacle for revival,Boys got free ticket to circus if they carried water for the elephants. Description of circus and parade on Main Street. Dog and pony shows also came. Statues of acrobats a highlight of the circus. Recalls one medicine show. Hypnotist would come to town. Chautauqua shows lasted a week. Had lectures and musical shows. Protestant Churches built a wooden tabernacle for a revival.
[1:13:00],Recalling Armistice Day; helping get blankets and pillows of flu epidemic,Recalls false Armistice and then the real Day. University was barracks for infantry and many died from the flu. She went door-to-door for blankets and pillows. Many women knitted for the war effort and she carried wool to them; cookie recipe from Mrs. McConnell
[1:18:00],Recalling getting water in hydrant and indoor plumbing; mother caring for coal oil lamps; getting wood,Recalls progress from getting water in a hydrant to inside plumbing. Mother spent 1 hour every morning caring for coal oil lamps. Got 9 or 10 cords of wood a year.
[1:23:00],There was good support for the war; different groups did different tasks to help war effort,Good support for the war. Scandinavian women really turned out the socks. Red Cross made hospital gowns. Ladies Aids rolled bandages.
[1:28:00],Discussion of the Ladies Aid society; going to Sunday school with parents,The Ladies Aid was a social affair and tended to the local wants of the church. They were a large part of the social life of the town. Mother and other parents used to go to Sunday school with the children. Christian Endeavor for the children in the earlier years.
[1:35:00],Recalls Dr. Watkins being shot,Recalls coming back into town the day Dr. Watkins was shot. It happened much as it was in Carol Ryrie Brinks' book. Stephens had planned to shoot deputy sheriff but didn't because he held his baby.
[1:41:00],Having a molar pulled out; mother having her teeth pulled,"Recalls having a molar pulled out by the dentist. A later dentist, Dr. Watkins, extracted the nerve from the tooth and then filled it. Mother had her teeth pulled, then then they put in dentures after a few months."
[1:48:00],Visiting Grandmother on Fix Ridge; drying apples; sprinkling the road to keep down the dust,"Visiting Grandmother Smith on Fix Ridge. She knew many old-time remedies. Feather beds, prunes. They dried apples on wood house roof. Sprinkled the road to keep down dust. People sat on verandahs then."
[1:49:00],Having a large gardens; raising piglets and packing the meat in salt,"Large garden. Father worked there in evening. Raised piglets in summer and packed the meat down in salt. Didn't eat out in Moscow. Church suppers, GAR bean bake."
[2:00:00],Social life of women in Moscow; meeting Dr. McLane,"Women on University side of town stayed home one after noon a week to receive callers and the other side stayed home another day. Enjoyed serving punch at University dances. Were picked up in cabs, which was special. A tall man escorts her and two other little girls under his umbrella in the rain. He was Dr. McLane, the President of U of I."
