time,title,description
[0:00],Mother's newspaper work for the Lewiston Morning Tribune; discussion of Albert Alfred Sr. and his family background,"Mother threatened with libel after reporting on a Chamber of Commerce speech for the Lewiston Morning Tribune. Her newspaper work - typical problems. Albert Alfred Sr.'s ability to make a front page from a brief dispatch; mother's care in taking down dispatches. His playing-up ""Lewistonians."" Alfred family background. Liberalism of some southern Democrats, like James Reid, the lawyer."
[13:00],Having mother go to college at Lewiston Normal helped get her a job; Mother's work ethic and business sense; freedom for women in the west,"Mother couldn't have gotten as good a job if she went to college at Lewiston Normal. An early private college in Lewiston. Mother stepped down from managing the Lewiston phone company for a relative of the managers who was dishonest. Mother became a field representative. Mother's skill as a business woman, related to her Quaker heritage. How they dealt with limitations of opportunity. Mother didn't feel conflict between career and marriage, although many did; she was free in marriage to do what she wanted. Strength in father-daughter relationship advanced women's independence. Greater freedom for women in the West. Great friendliness of Westerners compared to Easterners."
[30:00],Friendliness in the west; family affection and being free to express themselves,"A friendly meeting in ""formal"" Seattle. Friendliness a part of Western environment. Only child has greater responsibilities. Fathers' protection of daughters' rights. Affection important in her family. Her father's displeasure over a man yelling at his daughter, and over another who made his wife split wood. Women in her family felt free to express themselves."
[45:00],How she was raised contrary to her peer group; mother's fear for daughter's safety,"She was raised in an advanced way: she was always told the truth and was allowed to listen to whatever the parents were saying. Mother believed that disowning a child was unforgivable. She knew she had to mind her parents, because their requests were reasonable. Her frequent ""running away"" to the neighbor's, who was a close family friend. Mother's fear for daughter's safety. Her friend wasn't allowed to wear a see-through sleeve. Strict upbringing of an Italian girl. Her friends' conduct was based on their peer group."
[1:02:00],Growing up with the truth about Santa Claus; being adventurous and being determined,Affluence made rebellion of youth more obvious. Changing relations to being in style as people grow older. She grew up with the truth about Santa Claus. Adventurousness of those who come to a new country; parents' progressiveness. Dealings with her school children's belief in Santa Claus. A girl who was determined about her future.
[1:11:00],"Beginning of Clarkston; how her parents met, their relationship; and how their marriage worked","Beginning of Clarkston. Mr. Libby got financing for water supply from his wife's friends, Charles Francis Adams family of Boston. Mother bought land in Clarkston. Father gold mined in Nome, Alaska, instead of investing in Seattle downtown. Parents met in Burns phone office: he got her a beer, and stole her a fresh trout as a joke. He idealized her; they were quite different, but respected each other's feelings. Their decisions were mutual; they never thought of telling each other what to do. Their marriage worked through friendship and attachment to their child. Father's dislike of Roosevelt and Wilson."
[1:24:00],Parents work in Clarkston; cheating the buyer of cherries due to size of fruit,"Parents' work in Clarkston - orchards are a poor living for most. How father sold the Potter orchard cherries to a rich buyer from Chicago, who didn't notice the small size of the fruit. This was a victory over the city slicker, who usually cheated growers on their produce."
[1:30:00],Her mother's work in Lewiston and Clarkston orchards,"Clarkston's sense of propriety compared to Lewiston. Manager of Lewiston cannery let peaches degrade to peach butter despite her mother's efforts as head woman. Varying acreages in Clarkston. When mother's orchard got no water, she turned off the water to the orchards above hers for a couple of hours, and was paid as a ditch walker rather than prosecuted for her action."
[1:42:00],How Clarkston got water; Boston men in Clarkston who run town site kept up appearances; sale of town site company,"Clarkston water was ditched from Asotin Creek. Adams boys maintained Eastern aloofness; they wouldn't recognize girls they'd danced with the night before. An Adams' boy upbraided by Mrs. Goddard for his lack of a coat at breakfast. The Boston men in Clarkston, who ran the town site, though poor, kept up appearances. A lawyer almost ruined himself socially in Clarkston by getting drunk at a party. No school dances allowed in Clarkston. Sales of town site company."
[1:50:00],Poverty in the Clarkston Orchards; discussion of clothes worn by women and girls; father running Juliaetta cannery,"It was very difficult for families to make a living from their Clarkston orchards. Poverty of the people - no money to paint houses, unstylish church hats. Mother's skill with making clothes and judging quality and style. Need to maintain old clothes to keep in style. Mother wore pants before most women. A woman who claimed to love sewing. A Juliaetta girl who made her friends wear pastel dresses to her party. Father ran Juliaetta cannery from 1914-1918."
[2:02:00],Lack of social life in Clarkston and her father disliking Juliaetta; father's politics,"Although rather poor, her parents thought they were as good as anyone in Clarkston. They weren't involved in social life, which was dull. Properness of Clarkston. Father's dislike of Juliaetta as a ""one horse town,"" though he liked the people. His ability at politicking from his New York Irish background. Her family was highly close-knit, spending most of their time together rather than with others."
[2:18:00],Attended the Catholic church but felt excluded by German Catholics; discussion of anti-Catholicism in Clarkston; Discuss of the Ku Klux Klan in Clarkston;,"They attended Catholic Church, but felt somewhat excluded by the German Catholics. The Klan burned a cross on the Catholic minister's lawn in Clarkston. Her mother was suspected of stealing the membership list from her superior at the Tribune. Trying to discourage a young man from belonging. A minister told father he got $10 for joining up each member. All Catholics except the librarian excluded from Clarkston’s leading ladies' club. Teasing an anti-Catholic lady. Another Catholic girl was upset over having graduation at the Christian Church, but Catherine missed her chance to argue with the principal. Dislike of Klan. Birth of a Nation encouraged the Klan, and was first extremely popular movie to hit the area. The Klan was filled with ignorant and bigoted people."
[2:32:00],Difficulty with German Catholic customs; religious attitudes of the German woman she stayed with,"Her difficulty with German Catholic customs teaching in rural school near Ferdinand - being too ""forward""; playing party games. Religious attitudes of German woman she stayed with. A German friend who's never been in the hospital."
[2:40:00],Restrictions on registered aliens during world wars; prevalence of Chinese-Americans in Lewiston and Clarkston,Restrictions on registered aliens during World Wars. She was raised without racial prejudice. A Chinese Methodist in Lewiston; he returned as an old man to be sure his wife had converted Mother's dealings with two Chinese at the Joss House. Some wouldn't eat vegetables grown by Chinese. Mother went to Chinese laundry. Prevalence of Chinese cooks at hotels and big ranches.
[2:51:00],Japanese-Americans in Lewiston-Clarkston; hostility towards them during World War II,Japanese in Lewiston have been truck gardeners. A family which wanted to pay money in gratitude for their children going to school. Hostility to them during war. Two very successful Japanese growers from Seattle and their old country wives.
[2:56:00],Discussion of African-Americans in Lewiston; black concert performers denied first class accommodations; attitudes towards dating another race or religion,"Blacks in Lewiston. Prejudice against a good black family. Blue Pete ""held his own""; he served a jail term for a white. Little opportunity for mixing. A group of black concert performers were denied first class accommodations in Lewiston after World War II; their coldness towards the audience. Attitudes about dating another race or religion."
[3:01:00],Racial discrimination in the area,"A black singer refused service in Pasco brought a lawsuit. Division of attitudes among Southerners Insulting a Spanish woman who sang for a fund raiser during the first war, embarrassing her mother."
