time,title,description
[1:00],Why farmers in the 1920s had financial problems,"In the twenties people paid the interest (""rente"") on their loans, not the principal. The bank expected land values to come back after the depression. Farms in the twenties - importance of equipment and barns; sixty percent were mortgaged. Difficulties for renters. Local people loaned money."
[14:00],Tradition of passing farm to family members is dying; increase in size of farm,Tradition of farms passing from father to son is dying. Increasing size of unit needed to farm. Decreasing turnover of farms. Low investment for farming in early days.
[19:00],"Sole land repossession by the Bank of Troy during the depression was redeemed by the owner, while the bank held it in trust.","The sole land repossession by the Bank of Troy during the depression was redeemed by the owner, while the bank held it in trust"
[24:00],The shape of the Troy bank when Depression hit; how the Troy bank recovered loans,"The bank was in excellent shape when the depression hit. Closure of bank during Bank Holiday - amazement of examiner when the bank raised $50,000 to replace ""bad debts"". The money was given by local people on the bank's reputation. Bank's eventual recovery of those loans."
[29:00],The bank helps a farmer haul grain sacks during labor shortage of World War II,The bank helps a farmer haul grain sacks during labor shortage of World War II. (continued)
[30:00],How the Troy bank was run during the Depression,The men who lent money to keep the bank going were oldtimers. Mr. Green felt that the bank should not have to stay closed to wait for the examiners. The examiner's philosophy of doom. Confidence of people in the bank during its closure - there was no run on savings.
[39:00],Reassurance of local people who felt beaten by the depression; How the Troy bank did business during the depression,Reassurance of local people who felt beaten by the depression. Building a reserve account instead of paying interest to shareholders. The Troy bank didn't make as many bad loans as other banks. Competition between banks hurt them. Differences between farming and payroll economics. Most local banks which failed did so before the Holiday.
[50:00],How public works helped Troy; Bankers operating other buisness during Depression,"Depression not felt in 1929, because local people didn't invest in stock market. The depth of the depression was 1933. Tremendous contribution to roads and buildings from public works program. Ole Bohman and Frank Green bought and operated a department store and carried local people."
[57:00],Fears of the depression for Troy bank employees,"Fear of local people that they would go under. The bank never forced anyone to quit, although sometimes people did so on their own."
[1:01:00],Creation of school systems in Troy and the role of state and county in schools; budgets for school,He becomes clerk of the school board when it's necessary to sneak through a disputed bond issue for building a grade school. Consolidation of rural schools in Troy; pressure on politicians to improve roads for buses. Countywide consolidation - creation of Whitepine School District. Limitations of one-room schools. State aid was based on daily average attendance. Role of state and county super intendents in schools. Budgeting for school operation.
[1:17:00],How politics worked in banking,He observed Ole Bohman's tolerance and fairness with people. He made his own decisions in the bank from the thirties on. His inability to give up making decisions for himself helped bring on the difficulties that led to his leaving in 1973.
[1:24:00],How Ole Bohman went into banking; relationship between Bohman and Mr. Brocke,"How Ole Bohman went into banking (1915). He was conservative. He buys a watch from a salesman. He often gave less than was requested, unless it was for a funeral. Closeness of Mr. Bohman and Mr. Brocke. They loan money to a staggering drunk, who they know will pay it back."
