time,title,description
[1:00],Their meeting; her years of teaching,Their meeting and her years of teaching.
[5:00],Gas rationing during World War II,Run-ins with gas rationing during the Second World War.
[13:00],Anna bet a girl she couldn't steal Emmett from her; Emmett bought a motorcycle,Anna bet with a very forward girl that she couldn't steal Emmett from her. Emmett decided to forget about women and bought a motorcycle instead.
[20:00],Anna riding his motorcycle; motorcycle sidecars,Anna's first and last ride on his motorcycle. A motorcycle ride for a tramp. Motorcycle sidecars.
[26:00],Driving to Woodfell,Driving to Woodfell to get Anna in the winter snow.
[28:00],Entertainment for dating couples; getting around stopped cars,Entertainment for dating couples. Getting around a long string of stopped cars.
[30:00],Raising cane at Harvard; Anna's father liked Emmett,"Emmett raised cain with his Velie at Harvard, so the people up there didn't like him but Anna's father did."
[32:00],Getting married; setting up a house; bridal showers; Emmett almost shot,Getting married and setting up house. Anna was a crack rifle shot. Shivaree and bridal showers. Emmett almost shot during a shivaree.
[40:00],Working in the mill; rumor about foreigners getting promoted,Working in the mill in the early years. The few whites used to tease the Greeks for speaking in Greek among themselves. Rumor that foreigners kicked-back to their bosses to get promoted. A Greek sawmiller who became a millionaire in business.
[48:00],Concentration camps during the war; Gus Demus gave money to the poor in Greece,"A Japanese janitor sent to concentration camp during war, suspected of being an agent. A Japanese worker who told Emmett Japan was going to lick the U.S. Gus Demus gave much of his money to the poor in Greece. Dago Mikers yellow Ford."
[55:00],Emmett turned water hose on full blast; town kids feared country kids,"Emmett turned the water hose on full blast, surprising men in the mill. Town kids feared country kids."
[1:00:00],"Working as a ""servant girl""; high school in Potlatch","Anna worked as a ""servant girl"" on Nob Hill in return for board and room so she could go to high school in Potlatch."
[1:02:00],"Making ""Eskimo pies""; Potlatch pool hall owner; smoke bombs at dances; working for a doctor's wife","Making ""Eskimo pies"" with their inventor, the Potlatch pool hall owner. Country kids went to high school by living in Potlatch. Working for the rich was a hardship. Anna was promised but never given a dollar a week. A boss's car was drained of gas when he didn't pay his bill. Anna got in trouble because her girl friend ate candy at the house she was working at. Her ""employer"" bragged on her. Smoke bombs at a dance for the ""upper class."" Working for a doctor's wife who was kind but tight. Speaking when spoken to."
[1:17:00],Working for Emmett's aunt; aunt was spoiled,"Anna worked for Emmett's aunt, who later had to accept her into the family. How aunt was spoiled."
[1:21:00],Millionaires like common people; local boy who became rich,"Millionaires can be like common people; difference between them and the ""two-bit millionaires."" A local boy who became rich."
[1:30:00],Forced retirement; walking to work; repossessing cars at Potlatch during the Depression,"Forced retirement and getting ahead at Potlatch. Poor people walked to work, they didn't use cars. Repossessing cars at Potlatch during the Depression. More concern with possessions in Potlatch than in the country. Country people working in Potlatch."
[1:40:00],Moving out of Potlatch; their country place during the Depression; swapping among farmers,Emmett moved out of Potlatch when he was forced to pay electricity costs for people who weren't working. Getting by in their country place during the Depression. Beans for the neighbor. Swapping among the farmers.
[1:46:00],Land purchases; dances at halls; drinking at dances; early movies,"Emmett's land purchases. As a boy he had to return five dollars to a lumberjack who'd given it to him while drunk. Dances at halls around the country. Drinking at dances - young people didn't very much. Decline of old entertainments, Early movies."
[1:54:00],Working on Nob Hill,More about working for the well-to-do on Nob Hill.
[2:00:00],Family wanted care during the flu; father helped through school; boarding in Lewiston,"Her family wanted her to go home and care for them during the flu, but she didn't want to give up school. Father helped her through school as much as he could. Emmett was led upstairs to see Anna in her Lewiston boarding house by mistake. Boarding in Lewiston while going to Lewiston Normal."
[2:07:00],The Depression; wife starved to death; popularity of Roosevelt; opposition to Truman election,"During the Depression, a young married wife starved to death. Shooting deer and leaving much of the meat. Popularity of Roosevelt. Boomdays of the twenties. Opposition to Truman election among mill management."
