time,title,description
[1:00],Prostitution and working at the mill in Potlatch,Expectation of mill workers to do their job. Prostitution in Potlatch.
[8:00],Women remained in Greece; Uncertain shifts and firing unskilled labor,Women didn't come from Greece because men's jobs were uncertain. Shutting shifts down and firing unskilled labor.
[11:00],The language barrier and American resentment made it harder for foreigners to get ahead,Skilled labor - harder for foreigners to get ahead. Language barrier. Americans disliked foreigners getting better jobs than they had.
[21:00],Unmarried men let go by company; Quotas stopped Greeks from returning to America; Preparing for citizenship,Unmarried men let go by company. Quotas stopped Greeks from returning to America. Preparing for citizenship.
[30:00],Becoming attached Potlatch; Learning to drive; Masonic lodge activity,Why most Greeks didn't become attached to Potlatch; why he did. Learning to drive at driving school in Spokane. Only one other Greek person was left in Potlatch when he retired. Masonic Lodge activity.
[36:00],Temporary living arrangements in Potlatch for Greek workers,"Living arrangements of Greeks in Potlatch. He lived with two brothers, one of whom did the cooking. Living in temporary housing; conditions for Greeks in barracks by a swamp."
[57:00],"Working and Living near Ephrata, WA","Making $2 a day. Living on cottontail rabbits near Ephrata, Washington."
[59:00],Accidents on the railroad and at the mill; Dangers of mill work,"Fatal railroad accident. Mill accidents, A man lost his clothes in the live rollers. More accidents. Dangerous to work in the mill."
[1:08:00],Working as a trimmer; An honest foreman and a bad foreman,"Working as trimmer. Strain on his eyes. Disagreement with graders over judgement. Nine years to work spotting lumber before he started trimming. A man tried to get ahead of him for the job, but the foreman stopped him. An honest foreman and a bad foreman."
[1:30:00],Loud noise in the mill; Using sign language; Fighting in the Mill,He still has a ringing in his ears. Using sign language in the mill was easier than speaking English. Disagreements with spotter and others in the mill. Always easy to fight in the mill; he refused to fight. Misunderstandings of sign language led to ear chewing.
[1:50:00],News from Greece during Hitler's war; Satisfaction of Greek workers in Potlatch,News from Greece. Terror of Hitler's War. Representation of different Greek towns in Potlatch. Greeks satisfied with Potlatch.
[2:00:00],Earning grubstakes for Greece; The differences between American and Greece,Earning grubstakes for Greece; some workers forgot about their families back home. Mobility of America compared to Greece; American friendships don't last.
[2:14:00],"Japanese people in Pullman; Japanese, Greek, and Italians during World War II","Japanese went to school in Pullman, worked in box factory. They were pressured to leave during World War II. Greeks and Italians."
[2:21:00],Potlatch sold the homes in town; The benefits of living in an open town,"Company made some money from the town in the early years, but sold off when pressured to modernize homes. Men are better off in an open town, where they can freely start businesses. The company runs for profit, not to help the people. Struggle between Weyerhaeuser and Norton-Laird interests."
