time,title,description
[0:00],Family's first cars; load of wheat was worth a pair of boots,Family's first cars (starting 1917). When a load of wheat was worth a pair of boots. Crop loss in 1893 wet harvest.
[9:00],"Vollmer, rumors of how he got his start","Vollmer - rumors of how he got his start. Dislike of him and his bank. Vollmer's ""scalper"". Vollmer took over land. Prosperity began in the mid-nineties."
[16:00],Rosensteins were highly thought of; expansion onto reservation land; closeness of Grey and Wahl families,"Rosensteins were highly thought of. Expansion onto reservation land. Troy Swedes changed name of town, using as an excuse that they couldn't say ""Voller"". Father's family responsibilities, taking over after his father's death. Closeness of Grey and Wahl families; Mary Edward's love of Mrs. Wahl. He was well treated by older Grey children."
[27:00],Farming divided between two places; family often moved whole households with horses,Farming divided between two places. Family often moved the whole household with horses. Work of caring for horses; the long day's work.
[30:00],Crop rotations; breaking bunchgrass; sense of interdependence of merchants,Crop rotations. Breaking bunchgrass sod was tough work. Sense of inter dependence of merchants and community.
[39:00],Minimal farming outfit; houses made of boards; homesteading in the late 1870's,"A minimal farming outfit. Some used thorn brush to harrow. Kinds of early plows. Uncle lived in a dugout. Houses made of boards, not logs. Most homesteading in late 1870's. Brick house built from home kiln. Rock houses."
[49:00],Clyde family made it the first winter by killing prarie chickens; all could cure port,Clyde family made it the first winter by killing prairie chickens at the haystack. All could cure pork. Meat spoiled easily; canning choice parts. Hearty breakfasts Dinner and supper.
[57:00],His early reading; advantage of one-room school,"His early reading. The Book of Knowledge at home. Advantage of one room school, having classes hear each other recite."
[1:00:00],Lack of schooling for pioneer boys; his need to quit college after father's death,"Lack of schooling for pioneer boys. Mrs. Gamble's mental ability. His need to quit college after father's death. Girls tended to go farther in school; men had more opportunities. Men teaching grade school were considered ""sissies"" in his youth. Importance of teaching for women. Transience of teachers. Critical eye of community on its teacher. Centrality of school for community activity; consolidation destroyed community feeling."
[1:12:00],Expectations of discipline in school room; teachers expectation and preparation,"(Elizabeth Wahl:) Expectations of discipline in school room. Teacher was often expected to be somewhat apart, and couldn't court too openly. Married teachers and raising a family. Lack of preparation necessary to be teacher in early times: a fifteen year old teacher. All it took was passing teacher's examination. Families' sensitivity to unfair treatment of children; they complained by notes to the teacher. A positive note. Parents' desire for smoothly functioning school; a male disciplinarian who was extremely popular in the community. Discipline in school room. The important benefits of playing with the children during recess, (continued)"
[1:30:00],Playing with children improved discipline; some young women unable to support themselves teaching,Playing with children improved discipline. Importance of teaching as income for families. Some young women were unable to support themselves teaching. Education and intelligence of Mr. Tomer settlers. She tried to teach Norwegian children their own cultural traditions. An outstanding teacher of culture. Local talent.
[1:39:00],Moscow educators; Moscow business college offered night classes to farmers,Moscow educators sang in rural school evening meetings. Moscow business college offered might classes to farmers in schools in winter. Home economics teachers offered Saturday classes to women. Mother saw only Indian women her first year here. At first mother was a little afraid. Acceptance of Indians.
[1:45:00],Father's regard of Native Americans; resentment towards mixed marriages,(Tom Wahl:) Father's high regard for Indians. Resentment towards mixed marriages was based on the easy acquisition of farmland. Indian values made leisure important. A mixed-blood discussed discrimination with his mother. Clean Indian homes. Indian character and humor; joking in Nez Perce in harvest. Taking advantage of others took place regardless of race. An Indian retort to an insult.
[2:00:00],"Mistakenly calling his friend's wife ""old squaw""","Ennvity from calling a man ""squaw man"". A man who mistakenly said ""old squaw"" to his friend whose wife was Indian."
[2:03:00],"Use of the term ""white"" with African Americans; discrimination","Use of the term ""white"" with black friends. Discrimination against blacks in towns. Settle family were not regarded as black by many, even those who were discriminatory; they knew how to overlook slights. Settle home. His friend's polished manner."
[2:11:00],Need to find land for sons to farm; machinery and capital,"Need to find land for sons to farm. Process of consolidation has been going on from the beginning. Father kept buying available land. Changing land prices. Machinery and capital were incentives to expand, First family tractor (1930')'. Disadvantage of horses."
[2:19:00],Brother's contribution to family and mother's caring for him,"His spastic brother's contribution to family, and mother's caring for him. Combined feelings of guilt, compassion and resentment towards brother. Brother's character."
[2:24:00],Mary Edwards' admiration for Mrs. Wahl; pioneer women took pride in their homes,Mary Edwards' admiration for Mrs. Wahl. Pioneer women took pride in their homes. Using house for car repairs and dressing chickens. Struggle to maintain homes.
[2:29:00],Growing realization of the newness of the country; memory of Native American bands passing through,His growing realization of the newness of the country. Memory of Indian bands passing through.
