time,title,description
[0:00],Stiner's father curing a man with the flu; using cupping to drain blood; influence of mother's death on father,A man with flu cured by Stiner's father. Diagnosing illness with a special apparatus. Hot fomentations Cupping was used to drain blood from Stiner's tubercular mother. Influence of mother's death on father.
[10:00],Beating a man; working and travelling in southern Idaho; Stiner didn't let people know he could wrestle,Beating a man who got whatever hold he wanted on Stiner. Working and travelling with a drinking man in southern Idaho; Stiner didn't let men know he could wrestle. Handling two men who attacked him on a pleasant day's walk.
[26:00],Hunting to feed yourself and others; getting deer in southern Idaho,Hunting to feed yourself and others. Getting a deer in southern Idaho. A wolf intercepted the wounded deer.
[30:00],Getting a wounded deer; falling through the ice on Raven river,Getting the deer. Falling through ice on the Raven River and getting out. Walking through snow.
[44:00],Aunts' training in Boston; Aunt Margaret working as a chambermaid; Smoking in secret,"Her aunts were trained in Boston. Aunt Margaret shocked visiting sisters by being a chambermaid rather than a nurse; her preference for boyfriends over marriage, after mother's experience; she had to smoke in secret. Stiner's grandmother tried to hide smoking from children. Margaret's ways."
[57:00],Gift giving when visiting; brother's opposition to Stiner taking Park place,Gift giving when visiting a custom. Brother's opposition to Stiner taking Park place; help from stepmother. Gifts from Aunt Margaret.
[1:00:00],Caring for family members who needed help,"Caring for half-orphans in the family. Mother helped cousin raise children after wife went insane. Rather than missionary work, family helped each other, without being showy."
[1:05:00],"Intimacy of country dances; Love, realism in marriage, and birth control; Changes that made for acceptance of smaller families",Intimacy of country dances compared to loneliness of young today. Love and realism in marriage. Birth control methods. Depression and spread of machinery forced acceptance of smaller families
[1:20:00],Work open to women; her ambition for being a wife; differences of work women did in Canada,"Work open to women was limited, but working women didn't feel socially inferior. Her ambition to be a ""kept wife."" Lack of creativity in most work. Sharing experiences with friends. Women didn't do outside work in Canada."
[1:30:00],Men taught during depression as steppingstone; more work for women in Park.,Men taught during depression as steppingstone; More work for women in Park.
[1:34:00],Changes in beliefs; Stiner working for love not money,"Her dependency and resentment changed to acceptance and religious centering, Stiner worked for love, not money. Men's need for liberation from wives problems. Tendency to try to make mate or children over into image of perfection."
[1:43:00],Her religious experiences and how they changed her,Her religious experience transformed her life Thankfulness dissolves agitated feelings. Reservoir of God's power.
[1:51:00],Discussion of the religious order is she in and the types of meets they had,"Her religious order has no name - its beliefs and practices, in small family groups. Her awakening to dogma. Bible study like feeding in a pasture. Types of meetings."
[2:00:00],Sunday meetings were in homes and the role of preachers; overcoming extremely difficult situations,"Sunday meetings in homes. Sharing thoughts from the Bible: ""it spoke to me."" Role of preachers to show life of Jesus, and the simplicity of his teachings. Turning thoughts to love; overcoming extremely difficult situations."
[2:13:00],Her earlier religious group affiliations; commitment of preachers; friendships with other members,"Her earlier religious group affiliation congealed into doctrine; her full acceptance of current faith. Many in the faith had bad experiences in their churches. How the members refer to their ""way"". How she became involved through a meeting at Park (1939); a woman who first heard them when she was thirteen. Commitment of preachers. Recognizing other ""friends""; friendship with another member. Problem of involvement in social change."
[2:30:00],Dullness of third generation's life stories; finding out about father through trip,Dullness of third generation's life stories compared to first. Finding out about father on a trip through Canada: his travel on the Frazier River.
[2:48:00],Her family's colonization of Prince Edward Island; family connections to the Civil War,Her family's colonization of Prince Edward Island in the eighteenth century. Learning Yankee ways. Uncle a southern doctor in Civil War.
[2:57:00],Building mud walls; Americans knowing machinery; Ukrainians surviving because of mud buildings,Lathe for mud walls was four inches apart. American know-how in Canada came from their experience with machinery. Ukrainian ability to get by because of their mud buildings.
[1:20:00],Hard times on the farm in Alberta; her refusal to sign banknote; Loss of grandparents' clock,Hard times on the farm in Alberta; her refusal to sign banknote. Loss of grandparents' clock.
[3:09:00],Family problems in Park,Family problems in Park caused circumspection on her part. If you were for Roosevelt you had friends.
[3:14:00],Aunt's disappointment because Jean became a farm wife; Aunt Amy saw poverty in the future; Jean's move towards reconciliation,Aunt's great disappointment because she became a farm wife instead of using her brain. Aunt Amy saw the poverty in her future. Her move towards reconciliation.
[3:17:00],Mistreatment of bullet wound caused cousin's death; admiration of Stiner by neighbor,Mistreatment of cousin's bullet wound caused his death. Admiration of Stiner by neighbor family. He would have been quite successful if they'd had the breaks. His pleasure in breaking mean horses.
[3:24:00],Fixing wagon wheels; burning the wheel onto wood,Fixing wagon wheels; burning the wheel onto wood
[3:29:00],Segregation of a African-American on a threshing crew by a Southerner,"A Southerner who segregated the black on his threshing crew, making him eat outside in the cold. The English accepted this."
[3:30:00],Southerner's wife more prejudiced than he was; treatment of Native Americans on Central Ridge,"The man's wife was more prejudiced than he was. If Stiner had been black, he would've lost his place. They treated Indians on Central Ridge like whites."
[3:35:00],Stiner wrestling on threshing outfits; never hurt anyone wrestling; helping an Alberta wrestler train,"Wrestling on threshing outfits - they liked to try Stiner out because of his reputation. ""Calf roped"" was calling ""uncle."" He never wrestled with Idaho's champion wrestler, by mutual agreement. He would never hurt anyone wrestling. Helping an Alberta wrestler train for a championship fight."
[3:47:00],Riding rails.,Riding rails.
